timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781765990,artemis,379.73%,15.73%,1.22GiB / 7.754GiB,116000000,633000000
1781765992,artemis,379.62%,15.73%,1.22GiB / 7.754GiB,132000000,703000000
1781765994,artemis,366.50%,15.72%,1.219GiB / 7.754GiB,150000000,771000000
1781765996,artemis,365.81%,13.52%,1.049GiB / 7.754GiB,167000000,832000000
1781765998,artemis,363.00%,13.48%,1.045GiB / 7.754GiB,186000000,891000000
1781766000,artemis,348.67%,13.48%,1.045GiB / 7.754GiB,207000000,953000000
1781766002,artemis,364.80%,9.61%,763MiB / 7.754GiB,226000000,1010000000
1781766004,artemis,355.44%,9.61%,763.4MiB / 7.754GiB,245000000,1070000000
1781766007,artemis,363.18%,9.61%,763.1MiB / 7.754GiB,264000000,1130000000
1781766009,artemis,360.71%,9.62%,763.7MiB / 7.754GiB,284000000,1190000000
1781766011,artemis,372.66%,9.62%,764MiB / 7.754GiB,300000000,1250000000
1781766013,artemis,370.20%,9.63%,764.5MiB / 7.754GiB,316000000,1300000000
1781766015,artemis,367.21%,9.64%,765.2MiB / 7.754GiB,330000000,1360000000
1781766017,artemis,370.11%,9.65%,766.5MiB / 7.754GiB,345000000,1420000000
1781766019,artemis,369.86%,9.52%,755.8MiB / 7.754GiB,360000000,1480000000
1781766021,artemis,377.39%,9.53%,756.7MiB / 7.754GiB,379000000,1540000000
1781766023,artemis,369.32%,9.54%,757.2MiB / 7.754GiB,396000000,1600000000
1781766025,artemis,371.40%,9.54%,757.2MiB / 7.754GiB,411000000,1660000000
1781766027,artemis,369.60%,9.54%,757.5MiB / 7.754GiB,427000000,1720000000
1781766029,artemis,350.98%,9.55%,758.1MiB / 7.754GiB,443000000,1780000000
1781766031,artemis,363.39%,9.56%,759MiB / 7.754GiB,459000000,1830000000
1781766034,artemis,369.43%,9.57%,760.1MiB / 7.754GiB,474000000,1890000000
1781766036,artemis,368.44%,9.58%,760.8MiB / 7.754GiB,490000000,1950000000
1781766038,artemis,370.75%,9.59%,761.7MiB / 7.754GiB,506000000,2010000000
1781766040,artemis,368.46%,9.60%,762.1MiB / 7.754GiB,522000000,2070000000
1781766042,artemis,375.96%,9.60%,762.6MiB / 7.754GiB,540000000,2130000000
1781766044,artemis,372.37%,9.62%,763.6MiB / 7.754GiB,556000000,2190000000
1781766046,artemis,372.39%,9.62%,763.9MiB / 7.754GiB,571000000,2250000000
1781766048,artemis,369.48%,9.64%,765.3MiB / 7.754GiB,587000000,2310000000
1781766050,artemis,372.81%,9.64%,765.1MiB / 7.754GiB,601000000,2370000000
1781766052,artemis,352.70%,9.64%,765.7MiB / 7.754GiB,617000000,2430000000
1781766054,artemis,365.81%,9.65%,766.5MiB / 7.754GiB,632000000,2480000000
1781766056,artemis,376.44%,9.66%,766.9MiB / 7.754GiB,646000000,2540000000
1781766059,artemis,370.30%,9.67%,767.6MiB / 7.754GiB,662000000,2600000000
1781766061,artemis,370.66%,9.71%,770.8MiB / 7.754GiB,679000000,2660000000
1781766063,artemis,359.28%,9.68%,768.7MiB / 7.754GiB,695000000,2720000000
1781766065,artemis,374.88%,9.69%,769MiB / 7.754GiB,710000000,2780000000
1781766067,artemis,370.96%,9.69%,769.7MiB / 7.754GiB,728000000,2830000000
1781766069,artemis,372.54%,9.70%,769.9MiB / 7.754GiB,745000000,2900000000
1781766071,artemis,375.97%,9.70%,770.5MiB / 7.754GiB,760000000,2950000000
1781766073,artemis,372.90%,9.71%,770.9MiB / 7.754GiB,777000000,3010000000
1781766075,artemis,373.65%,9.72%,771.4MiB / 7.754GiB,793000000,3070000000
1781766077,artemis,378.43%,9.72%,772MiB / 7.754GiB,809000000,3130000000
1781766079,artemis,354.64%,9.55%,758.6MiB / 7.754GiB,824000000,3190000000
1781766081,artemis,375.68%,9.56%,759.1MiB / 7.754GiB,839000000,3250000000
1781766084,artemis,370.34%,9.56%,759.4MiB / 7.754GiB,854000000,3310000000
1781766086,artemis,387.75%,9.60%,762.5MiB / 7.754GiB,865000000,3360000000
1781766088,artemis,392.45%,15.69%,1.216GiB / 7.754GiB,873000000,3400000000
1781766090,artemis,394.91%,16.36%,1.269GiB / 7.754GiB,881000000,3440000000
1781766092,artemis,387.30%,21.97%,1.704GiB / 7.754GiB,888000000,3470000000
1781766094,artemis,391.73%,24.50%,1.9GiB / 7.754GiB,895000000,3500000000
1781766096,artemis,391.06%,31.93%,2.476GiB / 7.754GiB,902000000,3540000000
1781766098,artemis,387.03%,32.40%,2.512GiB / 7.754GiB,909000000,3580000000
1781766100,artemis,399.52%,32.37%,2.51GiB / 7.754GiB,919000000,3680000000
1781766102,artemis,393.73%,32.60%,2.528GiB / 7.754GiB,928000000,3750000000
1781766104,artemis,395.32%,32.50%,2.52GiB / 7.754GiB,938000000,3840000000
1781766106,artemis,394.17%,32.40%,2.512GiB / 7.754GiB,950000000,3940000000
1781766108,artemis,395.04%,32.28%,2.503GiB / 7.754GiB,960000000,4030000000
1781766110,artemis,399.11%,32.32%,2.506GiB / 7.754GiB,967000000,4070000000
1781766112,artemis,395.99%,32.33%,2.507GiB / 7.754GiB,971000000,4080000000
1781766115,artemis,393.09%,32.27%,2.502GiB / 7.754GiB,974000000,4100000000
1781766117,artemis,396.33%,32.70%,2.535GiB / 7.754GiB,979000000,4120000000
1781766119,artemis,390.82%,33.01%,2.56GiB / 7.754GiB,982000000,4140000000
1781766121,artemis,395.58%,33.80%,2.621GiB / 7.754GiB,985000000,4150000000
1781766123,artemis,394.24%,33.95%,2.633GiB / 7.754GiB,987000000,4150000000
1781766125,artemis,393.23%,34.00%,2.637GiB / 7.754GiB,988000000,4150000000
1781766127,artemis,397.62%,34.07%,2.642GiB / 7.754GiB,989000000,4160000000
1781766129,artemis,396.59%,34.10%,2.644GiB / 7.754GiB,990000000,4160000000
1781766131,artemis,398.38%,34.10%,2.644GiB / 7.754GiB,991000000,4160000000
1781766133,artemis,398.17%,34.11%,2.645GiB / 7.754GiB,992000000,4160000000
1781766135,artemis,398.11%,34.10%,2.644GiB / 7.754GiB,993000000,4160000000
1781766137,artemis,394.82%,34.11%,2.645GiB / 7.754GiB,994000000,4160000000
1781766139,artemis,397.09%,34.18%,2.651GiB / 7.754GiB,995000000,4160000000
1781766141,artemis,394.98%,34.18%,2.65GiB / 7.754GiB,995000000,4160000000
1781766143,artemis,397.67%,34.20%,2.652GiB / 7.754GiB,996000000,4160000000
1781766146,artemis,397.48%,34.20%,2.652GiB / 7.754GiB,996000000,4160000000
1781766148,artemis,397.72%,34.20%,2.652GiB / 7.754GiB,996000000,4160000000
1781766150,artemis,398.25%,34.20%,2.652GiB / 7.754GiB,997000000,4160000000
1781766152,artemis,399.02%,34.23%,2.654GiB / 7.754GiB,997000000,4160000000
1781766154,artemis,396.92%,34.15%,2.648GiB / 7.754GiB,998000000,4160000000
1781766156,artemis,397.99%,34.20%,2.652GiB / 7.754GiB,998000000,4160000000
1781766158,artemis,396.10%,34.20%,2.652GiB / 7.754GiB,998000000,4160000000
1781766160,artemis,392.91%,34.21%,2.652GiB / 7.754GiB,999000000,4160000000
1781766162,artemis,398.60%,34.21%,2.653GiB / 7.754GiB,999000000,4160000000
1781766164,artemis,395.25%,34.22%,2.653GiB / 7.754GiB,999000000,4160000000
1781766166,artemis,396.28%,34.26%,2.657GiB / 7.754GiB,999000000,4160000000
1781766168,artemis,398.54%,34.27%,2.657GiB / 7.754GiB,1000,4160000000
1781766170,artemis,395.24%,34.27%,2.658GiB / 7.754GiB,1000,4160000000
1781766172,artemis,397.61%,34.28%,2.658GiB / 7.754GiB,1000000000,4160000000
1781766174,artemis,398.86%,34.28%,2.658GiB / 7.754GiB,1000000000,4160000000
1781766177,artemis,398.24%,34.28%,2.658GiB / 7.754GiB,1000000000,4160000000
1781766179,artemis,399.16%,34.29%,2.659GiB / 7.754GiB,1000000000,4160000000
1781766181,artemis,397.27%,34.29%,2.659GiB / 7.754GiB,1000000000,4160000000
1781766183,artemis,395.72%,34.29%,2.659GiB / 7.754GiB,1000000000,4160000000
1781766185,artemis,394.89%,34.30%,2.659GiB / 7.754GiB,1000000000,4160000000
1781766187,artemis,382.26%,34.29%,2.659GiB / 7.754GiB,1000000000,4160000000
1781766189,artemis,379.72%,34.29%,2.659GiB / 7.754GiB,1000000000,4160000000
1781766191,artemis,378.50%,34.28%,2.658GiB / 7.754GiB,1000000000,4160000000
1781766193,artemis,393.72%,34.30%,2.66GiB / 7.754GiB,1000000000,4160000000
1781766195,artemis,394.03%,34.27%,2.658GiB / 7.754GiB,1000000000,4160000000
1781766197,artemis,388.34%,34.29%,2.659GiB / 7.754GiB,1000000000,4160000000
1781766199,artemis,396.93%,34.29%,2.659GiB / 7.754GiB,1000000000,4160000000
1781766201,artemis,397.15%,34.29%,2.659GiB / 7.754GiB,1000000000,4160000000
1781766203,artemis,396.41%,34.30%,2.659GiB / 7.754GiB,1000000000,4160000000
1781766205,artemis,396.68%,34.29%,2.659GiB / 7.754GiB,1000000000,4160000000
