timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1782181196,artemis,169.59%,7.64%,606.3MiB / 7.754GiB,68300000,142000000
1782181198,artemis,171.56%,7.64%,606.6MiB / 7.754GiB,71200000,149000000
1782181200,artemis,174.26%,7.61%,604.6MiB / 7.754GiB,74100000,155000000
1782181203,artemis,176.47%,7.61%,604.4MiB / 7.754GiB,77000000,161000000
1782181205,artemis,178.85%,7.62%,605MiB / 7.754GiB,79900000,167000000
1782181207,artemis,196.17%,7.61%,604.5MiB / 7.754GiB,82900000,173000000
1782181209,artemis,182.52%,7.61%,604.4MiB / 7.754GiB,85800000,179000000
1782181211,artemis,199.16%,7.61%,604.3MiB / 7.754GiB,88700000,185000000
1782181213,artemis,180.61%,7.61%,604.6MiB / 7.754GiB,91600000,191000000
1782181215,artemis,183.70%,7.62%,604.7MiB / 7.754GiB,94600000,198000000
1782181218,artemis,179.53%,7.62%,604.8MiB / 7.754GiB,97500000,204000000
1782181220,artemis,181.09%,7.62%,604.9MiB / 7.754GiB,100000000,210000000
1782181222,artemis,184.48%,7.62%,604.9MiB / 7.754GiB,103000000,216000000
1782181224,artemis,175.39%,7.62%,604.9MiB / 7.754GiB,106000000,222000000
1782181226,artemis,178.38%,7.62%,605.2MiB / 7.754GiB,109000000,228000000
1782181228,artemis,187.51%,7.62%,605.4MiB / 7.754GiB,112000000,234000000
1782181230,artemis,171.22%,7.63%,605.6MiB / 7.754GiB,115000000,240000000
1782181233,artemis,177.15%,7.63%,605.9MiB / 7.754GiB,118000000,246000000
1782181235,artemis,167.18%,7.63%,605.6MiB / 7.754GiB,121000000,252000000
1782181237,artemis,176.18%,7.63%,606.1MiB / 7.754GiB,124000000,258000000
1782181239,artemis,180.60%,7.63%,606MiB / 7.754GiB,126000000,264000000
1782181241,artemis,170.64%,7.63%,605.8MiB / 7.754GiB,129000000,271000000
1782181243,artemis,173.31%,7.64%,606.5MiB / 7.754GiB,132000000,277000000
1782181245,artemis,173.80%,7.63%,606.2MiB / 7.754GiB,135000000,283000000
1782181248,artemis,173.48%,7.63%,606.2MiB / 7.754GiB,138000000,289000000
1782181250,artemis,176.80%,7.64%,606.4MiB / 7.754GiB,141000000,295000000
1782181252,artemis,172.34%,7.64%,606.8MiB / 7.754GiB,144000000,301000000
1782181254,artemis,174.77%,7.64%,606.5MiB / 7.754GiB,147000000,307000000
1782181256,artemis,177.00%,7.65%,607.2MiB / 7.754GiB,150000000,313000000
1782181258,artemis,176.09%,7.65%,607MiB / 7.754GiB,152000000,319000000
1782181260,artemis,169.85%,7.61%,604.5MiB / 7.754GiB,155000000,325000000
1782181263,artemis,175.43%,7.61%,604.4MiB / 7.754GiB,158000000,331000000
1782181265,artemis,171.53%,7.62%,604.8MiB / 7.754GiB,161000000,337000000
1782181267,artemis,243.79%,7.61%,604.6MiB / 7.754GiB,166000000,347000000
1782181269,artemis,243.64%,7.62%,605.2MiB / 7.754GiB,173000000,362000000
1782181271,artemis,244.40%,7.63%,605.7MiB / 7.754GiB,179000000,376000000
1782181273,artemis,243.36%,7.63%,605.8MiB / 7.754GiB,186000000,391000000
1782181275,artemis,243.63%,7.64%,606.3MiB / 7.754GiB,192000000,406000000
1782181277,artemis,243.55%,7.63%,606.1MiB / 7.754GiB,198000000,421000000
1782181279,artemis,244.63%,7.64%,607MiB / 7.754GiB,204000000,436000000
1782181281,artemis,238.61%,7.65%,607MiB / 7.754GiB,210000000,450000000
1782181284,artemis,243.33%,7.83%,621.8MiB / 7.754GiB,215000000,465000000
1782181286,artemis,237.96%,7.84%,622.3MiB / 7.754GiB,221000000,480000000
1782181288,artemis,239.03%,7.84%,622.6MiB / 7.754GiB,226000000,495000000
1782181290,artemis,244.78%,7.86%,624MiB / 7.754GiB,231000000,510000000
1782181292,artemis,244.98%,7.87%,624.5MiB / 7.754GiB,236000000,524000000
1782181294,artemis,241.67%,7.87%,624.6MiB / 7.754GiB,240000000,539000000
1782181296,artemis,238.69%,7.88%,625.7MiB / 7.754GiB,244000000,554000000
1782181298,artemis,239.84%,7.88%,625.3MiB / 7.754GiB,250000000,569000000
1782181300,artemis,240.82%,7.88%,625.4MiB / 7.754GiB,254000000,584000000
1782181302,artemis,240.06%,7.88%,626MiB / 7.754GiB,259000000,599000000
1782181305,artemis,234.72%,7.89%,626.2MiB / 7.754GiB,264000000,614000000
1782181307,artemis,241.30%,7.89%,626.2MiB / 7.754GiB,269000000,629000000
1782181309,artemis,227.84%,7.89%,626.6MiB / 7.754GiB,274000000,644000000
1782181311,artemis,235.53%,7.89%,626.9MiB / 7.754GiB,278000000,659000000
1782181313,artemis,233.33%,7.90%,627.2MiB / 7.754GiB,283000000,674000000
1782181315,artemis,238.77%,7.90%,627.1MiB / 7.754GiB,287000000,689000000
1782181317,artemis,238.21%,7.91%,627.8MiB / 7.754GiB,291000000,704000000
1782181319,artemis,239.50%,7.84%,622.4MiB / 7.754GiB,296000000,718000000
1782181321,artemis,237.09%,7.84%,622.7MiB / 7.754GiB,300000000,733000000
1782181324,artemis,236.86%,7.85%,622.9MiB / 7.754GiB,304000000,748000000
1782181326,artemis,234.30%,7.84%,622.6MiB / 7.754GiB,308000000,763000000
1782181328,artemis,169.01%,7.82%,620.9MiB / 7.754GiB,311000000,771000000
1782181330,artemis,167.17%,7.83%,621.4MiB / 7.754GiB,314000000,778000000
1782181332,artemis,171.00%,7.83%,621.3MiB / 7.754GiB,317000000,784000000
1782181334,artemis,168.42%,7.82%,621.3MiB / 7.754GiB,320000000,790000000
1782181336,artemis,173.67%,7.83%,621.5MiB / 7.754GiB,322000000,796000000
1782181338,artemis,169.02%,7.83%,621.7MiB / 7.754GiB,325000000,802000000
1782181341,artemis,171.35%,7.83%,622MiB / 7.754GiB,328000000,808000000
1782181343,artemis,167.93%,7.83%,622MiB / 7.754GiB,331000000,814000000
1782181345,artemis,168.84%,7.84%,622.1MiB / 7.754GiB,334000000,820000000
1782181347,artemis,174.36%,7.83%,622MiB / 7.754GiB,337000000,826000000
1782181349,artemis,177.21%,7.84%,622.5MiB / 7.754GiB,340000000,832000000
1782181351,artemis,166.49%,7.84%,622.3MiB / 7.754GiB,343000000,838000000
1782181353,artemis,166.10%,7.84%,622.6MiB / 7.754GiB,346000000,844000000
1782181356,artemis,168.79%,7.84%,622.7MiB / 7.754GiB,348000000,850000000
1782181358,artemis,170.33%,7.84%,622.7MiB / 7.754GiB,351000000,856000000
1782181360,artemis,173.33%,7.84%,622.7MiB / 7.754GiB,354000000,862000000
1782181362,artemis,169.48%,7.85%,623MiB / 7.754GiB,357000000,868000000
1782181364,artemis,168.67%,7.84%,622.8MiB / 7.754GiB,360000000,874000000
1782181366,artemis,167.80%,7.85%,623.3MiB / 7.754GiB,363000000,881000000
1782181368,artemis,171.68%,7.85%,623.2MiB / 7.754GiB,366000000,887000000
1782181370,artemis,171.33%,7.85%,623.3MiB / 7.754GiB,369000000,893000000
1782181373,artemis,169.22%,7.85%,623.4MiB / 7.754GiB,372000000,899000000
1782181375,artemis,175.41%,7.85%,623.6MiB / 7.754GiB,374000000,905000000
1782181377,artemis,169.48%,7.85%,623.4MiB / 7.754GiB,377000000,911000000
1782181379,artemis,170.49%,7.82%,621MiB / 7.754GiB,380000000,917000000
1782181381,artemis,170.66%,7.82%,621MiB / 7.754GiB,383000000,923000000
1782181383,artemis,153.07%,7.82%,621.2MiB / 7.754GiB,386000000,929000000
1782181385,artemis,167.70%,7.82%,621.1MiB / 7.754GiB,389000000,935000000
1782181388,artemis,284.26%,7.83%,621.5MiB / 7.754GiB,400000000,958000000
1782181390,artemis,284.02%,7.83%,622MiB / 7.754GiB,413000000,988000000
1782181392,artemis,278.41%,7.84%,622.4MiB / 7.754GiB,426000000,1020000000
1782181394,artemis,286.12%,7.84%,622.7MiB / 7.754GiB,439000000,1050000000
1782181396,artemis,275.35%,7.85%,623.5MiB / 7.754GiB,451000000,1080000000
1782181398,artemis,280.50%,7.85%,623.7MiB / 7.754GiB,463000000,1110000000
1782181400,artemis,284.74%,7.86%,624MiB / 7.754GiB,475000000,1130000000
1782181402,artemis,287.49%,7.87%,624.7MiB / 7.754GiB,486000000,1160000000
1782181404,artemis,278.68%,7.87%,625.3MiB / 7.754GiB,497000000,1190000000
1782181406,artemis,281.11%,7.89%,626.1MiB / 7.754GiB,507000000,1220000000
1782181408,artemis,273.47%,7.89%,626.3MiB / 7.754GiB,517000000,1250000000
1782181410,artemis,274.82%,7.89%,626.7MiB / 7.754GiB,526000000,1280000000
1782181413,artemis,276.91%,7.90%,627.7MiB / 7.754GiB,535000000,1310000000
1782181415,artemis,272.64%,7.90%,627.4MiB / 7.754GiB,544000000,1340000000
1782181417,artemis,273.05%,7.91%,627.8MiB / 7.754GiB,553000000,1370000000
1782181419,artemis,280.59%,7.90%,627.3MiB / 7.754GiB,563000000,1400000000
1782181421,artemis,278.01%,7.90%,627.6MiB / 7.754GiB,574000000,1430000000
1782181423,artemis,282.69%,7.90%,627.6MiB / 7.754GiB,584000000,1460000000
1782181425,artemis,283.24%,7.91%,628.2MiB / 7.754GiB,595000000,1490000000
1782181427,artemis,279.76%,7.92%,628.6MiB / 7.754GiB,605000000,1520000000
1782181429,artemis,277.00%,7.92%,628.8MiB / 7.754GiB,615000000,1550000000
1782181431,artemis,274.11%,7.93%,629.6MiB / 7.754GiB,625000000,1580000000
1782181433,artemis,274.17%,7.93%,630MiB / 7.754GiB,635000000,1600000000
1782181435,artemis,271.41%,7.93%,629.9MiB / 7.754GiB,644000000,1630000000
1782181437,artemis,275.22%,7.95%,631.1MiB / 7.754GiB,653000000,1660000000
1782181439,artemis,273.32%,7.84%,622.8MiB / 7.754GiB,662000000,1690000000
1782181441,artemis,272.32%,7.85%,623.5MiB / 7.754GiB,670000000,1720000000
1782181444,artemis,274.35%,7.85%,623.7MiB / 7.754GiB,678000000,1750000000
1782181446,artemis,269.04%,7.87%,624.6MiB / 7.754GiB,686000000,1780000000
1782181448,artemis,179.42%,7.84%,622.6MiB / 7.754GiB,690000000,1790000000
1782181450,artemis,175.20%,7.84%,622.6MiB / 7.754GiB,693000000,1800000000
1782181452,artemis,179.75%,7.84%,622.9MiB / 7.754GiB,696000000,1800000000
1782181454,artemis,178.65%,7.84%,622.9MiB / 7.754GiB,699000000,1810000000
1782181456,artemis,172.44%,7.85%,623.1MiB / 7.754GiB,702000000,1820000000
1782181458,artemis,176.46%,7.85%,623.4MiB / 7.754GiB,705000000,1820000000
1782181461,artemis,176.21%,7.85%,623MiB / 7.754GiB,708000000,1830000000
1782181463,artemis,171.81%,7.85%,623.1MiB / 7.754GiB,711000000,1830000000
1782181465,artemis,174.72%,7.85%,623.2MiB / 7.754GiB,714000000,1840000000
1782181467,artemis,181.04%,7.85%,623.4MiB / 7.754GiB,717000000,1850000000
1782181469,artemis,176.80%,7.85%,623.6MiB / 7.754GiB,719000000,1850000000
1782181471,artemis,171.61%,7.85%,623.6MiB / 7.754GiB,722000000,1860000000
1782181473,artemis,174.21%,7.86%,624MiB / 7.754GiB,725000000,1870000000
1782181476,artemis,178.36%,7.86%,623.9MiB / 7.754GiB,728000000,1870000000
1782181478,artemis,176.38%,7.86%,623.9MiB / 7.754GiB,731000000,1880000000
1782181480,artemis,175.05%,7.86%,624.2MiB / 7.754GiB,734000000,1880000000
1782181482,artemis,178.61%,7.86%,624.1MiB / 7.754GiB,737000000,1890000000
1782181484,artemis,175.53%,7.86%,624.1MiB / 7.754GiB,740000000,1900000000
1782181486,artemis,176.66%,7.87%,624.6MiB / 7.754GiB,743000000,1900000000
1782181488,artemis,177.39%,7.87%,624.6MiB / 7.754GiB,745000000,1910000000
1782181491,artemis,173.96%,7.86%,624.4MiB / 7.754GiB,748000000,1910000000
1782181493,artemis,170.34%,7.86%,624.3MiB / 7.754GiB,751000000,1920000000
1782181495,artemis,172.14%,7.86%,624.5MiB / 7.754GiB,754000000,1930000000
1782181497,artemis,176.33%,7.87%,625MiB / 7.754GiB,757000000,1930000000
1782181499,artemis,177.29%,7.83%,622.1MiB / 7.754GiB,760000000,1940000000
1782181501,artemis,172.49%,7.83%,621.8MiB / 7.754GiB,763000000,1940000000
1782181503,artemis,170.12%,7.84%,622.4MiB / 7.754GiB,766000000,1950000000
1782181506,artemis,173.60%,7.83%,622MiB / 7.754GiB,769000000,1960000000
1782181508,artemis,371.67%,7.84%,622.8MiB / 7.754GiB,782000000,2000000000
1782181510,artemis,375.07%,7.85%,623.3MiB / 7.754GiB,799000000,2060000000
1782181512,artemis,368.76%,7.86%,623.8MiB / 7.754GiB,816000000,2120000000
1782181514,artemis,375.85%,7.86%,624.4MiB / 7.754GiB,834000000,2180000000
1782181516,artemis,346.93%,7.87%,625MiB / 7.754GiB,850000000,2240000000
1782181518,artemis,372.79%,7.88%,625.6MiB / 7.754GiB,868000000,2300000000
1782181520,artemis,354.86%,7.89%,626.4MiB / 7.754GiB,887000000,2360000000
1782181522,artemis,365.26%,7.89%,626.6MiB / 7.754GiB,906000000,2420000000
1782181525,artemis,353.38%,7.90%,627.3MiB / 7.754GiB,924000000,2480000000
1782181527,artemis,353.05%,7.94%,630.5MiB / 7.754GiB,943000000,2540000000
1782181529,artemis,351.36%,7.97%,632.8MiB / 7.754GiB,962000000,2600000000
1782181531,artemis,374.84%,7.98%,633.5MiB / 7.754GiB,979000000,2660000000
1782181533,artemis,372.00%,7.99%,634.3MiB / 7.754GiB,997000000,2710000000
1782181535,artemis,345.19%,8.00%,635.2MiB / 7.754GiB,1010000000,2770000000
1782181537,artemis,370.76%,8.01%,635.9MiB / 7.754GiB,1030000000,2830000000
1782181539,artemis,365.51%,8.02%,636.6MiB / 7.754GiB,1050000000,2890000000
1782181541,artemis,371.09%,8.02%,637.1MiB / 7.754GiB,1060000000,2950000000
1782181543,artemis,353.62%,8.03%,637.6MiB / 7.754GiB,1080000000,3010000000
1782181545,artemis,367.40%,8.04%,638.4MiB / 7.754GiB,1100000000,3070000000
1782181547,artemis,366.38%,8.04%,638.7MiB / 7.754GiB,1120000000,3130000000
1782181550,artemis,368.28%,8.05%,639.5MiB / 7.754GiB,1130000000,3190000000
1782181552,artemis,370.71%,8.07%,640.5MiB / 7.754GiB,1150000000,3240000000
1782181554,artemis,370.42%,8.08%,641.8MiB / 7.754GiB,1170000000,3300000000
1782181556,artemis,371.88%,8.09%,642.5MiB / 7.754GiB,1180000000,3360000000
1782181558,artemis,372.00%,8.10%,643.3MiB / 7.754GiB,1200000000,3420000000
1782181560,artemis,370.18%,7.94%,630.7MiB / 7.754GiB,1220000000,3480000000
1782181562,artemis,353.27%,7.95%,631.2MiB / 7.754GiB,1240000000,3540000000
1782181564,artemis,351.49%,7.96%,631.9MiB / 7.754GiB,1260000000,3600000000
1782181566,artemis,292.09%,7.96%,632.4MiB / 7.754GiB,1270000000,3660000000
1782181569,artemis,182.24%,7.96%,632.3MiB / 7.754GiB,1280000000,3660000000
1782181571,artemis,179.45%,7.97%,632.8MiB / 7.754GiB,1280000000,3670000000
1782181573,artemis,178.77%,7.96%,632.4MiB / 7.754GiB,1280000000,3680000000
1782181575,artemis,171.18%,7.96%,632.4MiB / 7.754GiB,1290000000,3680000000
1782181577,artemis,184.22%,7.97%,632.7MiB / 7.754GiB,1290000000,3690000000
1782181579,artemis,182.02%,7.97%,632.6MiB / 7.754GiB,1290000000,3690000000
1782181581,artemis,181.21%,7.97%,633MiB / 7.754GiB,1290000000,3700000000
1782181583,artemis,173.10%,7.97%,632.8MiB / 7.754GiB,1300000000,3710000000
1782181586,artemis,172.01%,7.98%,633.4MiB / 7.754GiB,1300000000,3710000000
1782181588,artemis,168.91%,7.98%,633.6MiB / 7.754GiB,1300000000,3720000000
1782181590,artemis,171.77%,7.98%,633.3MiB / 7.754GiB,1310000000,3720000000
1782181592,artemis,176.67%,7.98%,633.7MiB / 7.754GiB,1310000000,3730000000
1782181594,artemis,176.59%,7.98%,633.9MiB / 7.754GiB,1310000000,3740000000
1782181596,artemis,180.39%,7.99%,634.1MiB / 7.754GiB,1310000000,3740000000
1782181598,artemis,174.90%,7.99%,634.3MiB / 7.754GiB,1320000000,3750000000
1782181601,artemis,172.37%,7.99%,634.3MiB / 7.754GiB,1320000000,3750000000
1782181603,artemis,174.99%,7.99%,634.2MiB / 7.754GiB,1320000000,3760000000
1782181605,artemis,177.63%,7.99%,634.1MiB / 7.754GiB,1330000000,3770000000
1782181607,artemis,174.63%,7.99%,634.5MiB / 7.754GiB,1330000000,3770000000
1782181609,artemis,174.83%,7.99%,634.7MiB / 7.754GiB,1330000000,3780000000
1782181611,artemis,178.25%,7.99%,634.5MiB / 7.754GiB,1330000000,3780000000
1782181613,artemis,168.73%,7.99%,634.5MiB / 7.754GiB,1340000000,3790000000
1782181616,artemis,177.25%,8.00%,635.2MiB / 7.754GiB,1340000000,3800000000
1782181618,artemis,175.97%,8.00%,635.2MiB / 7.754GiB,1340000000,3800000000
1782181620,artemis,183.47%,7.96%,631.8MiB / 7.754GiB,1350000000,3810000000
1782181622,artemis,175.01%,7.95%,631.2MiB / 7.754GiB,1350000000,3810000000
1782181624,artemis,176.47%,7.95%,631.6MiB / 7.754GiB,1350000000,3820000000
1782181626,artemis,212.48%,7.95%,631.6MiB / 7.754GiB,1360000000,3830000000
1782181628,artemis,384.42%,8.01%,636MiB / 7.754GiB,1370000000,3900000000
1782181630,artemis,388.85%,8.97%,712.1MiB / 7.754GiB,1380000000,3950000000
1782181633,artemis,384.91%,11.01%,874.1MiB / 7.754GiB,1390000000,3990000000
1782181635,artemis,382.48%,15.01%,1.164GiB / 7.754GiB,1400000000,4050000000
1782181637,artemis,389.62%,16.50%,1.28GiB / 7.754GiB,1400000000,4090000000
1782181639,artemis,392.46%,19.83%,1.538GiB / 7.754GiB,1410000000,4140000000
1782181641,artemis,394.11%,19.91%,1.543GiB / 7.754GiB,1420000000,4190000000
1782181643,artemis,381.48%,23.61%,1.831GiB / 7.754GiB,1430000000,4240000000
1782181645,artemis,384.75%,23.58%,1.829GiB / 7.754GiB,1440000000,4310000000
1782181647,artemis,392.32%,23.61%,1.831GiB / 7.754GiB,1450000000,4380000000
1782181649,artemis,388.97%,23.82%,1.847GiB / 7.754GiB,1470000000,4450000000
1782181651,artemis,397.79%,27.97%,2.169GiB / 7.754GiB,1480000000,4510000000
1782181653,artemis,394.75%,30.14%,2.337GiB / 7.754GiB,1490000000,4570000000
1782181656,artemis,389.38%,30.11%,2.335GiB / 7.754GiB,1490000000,4610000000
1782181658,artemis,378.93%,30.74%,2.384GiB / 7.754GiB,1500000000,4640000000
1782181660,artemis,388.82%,31.59%,2.45GiB / 7.754GiB,1500000000,4670000000
1782181662,artemis,393.55%,32.18%,2.495GiB / 7.754GiB,1510000000,4690000000
1782181664,artemis,393.68%,32.19%,2.496GiB / 7.754GiB,1520000000,4770000000
1782181666,artemis,390.60%,32.78%,2.542GiB / 7.754GiB,1530000000,4820000000
1782181668,artemis,391.86%,32.74%,2.538GiB / 7.754GiB,1540000000,4890000000
1782181670,artemis,391.44%,32.78%,2.542GiB / 7.754GiB,1550000000,4970000000
1782181672,artemis,393.11%,32.77%,2.541GiB / 7.754GiB,1560000000,5060000000
1782181674,artemis,388.40%,32.81%,2.544GiB / 7.754GiB,1570000000,5120000000
1782181676,artemis,385.68%,32.77%,2.541GiB / 7.754GiB,1580000000,5190000000
1782181678,artemis,390.21%,32.79%,2.542GiB / 7.754GiB,1590000000,5230000000
1782181681,artemis,393.44%,32.71%,2.536GiB / 7.754GiB,1590000000,5280000000
1782181683,artemis,392.60%,33.21%,2.575GiB / 7.754GiB,1600000000,5320000000
1782181685,artemis,395.01%,33.21%,2.575GiB / 7.754GiB,1610000000,5380000000
1782181687,artemis,394.92%,33.20%,2.574GiB / 7.754GiB,1620000000,5440000000
1782181689,artemis,388.81%,33.20%,2.575GiB / 7.754GiB,1620000000,5500000000
1782181691,artemis,398.52%,33.22%,2.576GiB / 7.754GiB,1630000000,5580000000
1782181693,artemis,389.60%,33.19%,2.574GiB / 7.754GiB,1640000000,5630000000
1782181695,artemis,394.42%,33.19%,2.573GiB / 7.754GiB,1650000000,5710000000
1782181697,artemis,395.68%,33.19%,2.573GiB / 7.754GiB,1660000000,5810000000
1782181699,artemis,395.62%,33.19%,2.573GiB / 7.754GiB,1680000000,5910000000
1782181701,artemis,394.15%,33.22%,2.576GiB / 7.754GiB,1690000000,5980000000
1782181703,artemis,394.22%,33.26%,2.579GiB / 7.754GiB,1700000000,6050000000
1782181706,artemis,386.81%,33.31%,2.583GiB / 7.754GiB,1710000000,6120000000
1782181708,artemis,341.57%,33.31%,2.583GiB / 7.754GiB,1730000000,6190000000
1782181710,artemis,237.38%,31.76%,2.463GiB / 7.754GiB,1740000000,6220000000
1782181712,artemis,241.06%,31.72%,2.459GiB / 7.754GiB,1750000000,6230000000
1782181714,artemis,244.29%,31.72%,2.46GiB / 7.754GiB,1750000000,6250000000
1782181716,artemis,235.78%,31.72%,2.46GiB / 7.754GiB,1760000000,6260000000
1782181718,artemis,239.99%,31.62%,2.452GiB / 7.754GiB,1770000000,6280000000
1782181720,artemis,244.76%,31.62%,2.452GiB / 7.754GiB,1770000000,6290000000
1782181722,artemis,245.50%,31.57%,2.448GiB / 7.754GiB,1780000000,6310000000
1782181724,artemis,241.15%,31.57%,2.448GiB / 7.754GiB,1780000000,6320000000
1782181726,artemis,237.29%,31.58%,2.449GiB / 7.754GiB,1790000000,6340000000
1782181729,artemis,240.00%,31.59%,2.449GiB / 7.754GiB,1800000000,6350000000
1782181731,artemis,243.84%,31.58%,2.449GiB / 7.754GiB,1800000000,6360000000
1782181733,artemis,242.75%,31.58%,2.449GiB / 7.754GiB,1810000000,6380000000
1782181735,artemis,241.23%,31.58%,2.449GiB / 7.754GiB,1810000000,6390000000
1782181737,artemis,242.72%,31.59%,2.45GiB / 7.754GiB,1820000000,6410000000
1782181739,artemis,241.13%,31.59%,2.449GiB / 7.754GiB,1820000000,6420000000
1782181741,artemis,239.51%,31.54%,2.446GiB / 7.754GiB,1830000000,6440000000
1782181743,artemis,236.08%,31.54%,2.446GiB / 7.754GiB,1840000000,6450000000
1782181745,artemis,239.50%,31.54%,2.446GiB / 7.754GiB,1840000000,6470000000
1782181747,artemis,387.86%,31.42%,2.436GiB / 7.754GiB,1850000000,6510000000
1782181749,artemis,386.56%,31.43%,2.437GiB / 7.754GiB,1860000000,6560000000
1782181752,artemis,389.84%,31.80%,2.466GiB / 7.754GiB,1860000000,6600000000
1782181754,artemis,394.50%,32.45%,2.517GiB / 7.754GiB,1870000000,6630000000
1782181756,artemis,388.39%,32.97%,2.556GiB / 7.754GiB,1880000000,6660000000
1782181758,artemis,389.27%,33.35%,2.586GiB / 7.754GiB,1890000000,6710000000
1782181760,artemis,382.40%,33.82%,2.623GiB / 7.754GiB,1890000000,6730000000
1782181762,artemis,395.70%,34.05%,2.64GiB / 7.754GiB,1900000000,6800000000
1782181764,artemis,397.47%,34.04%,2.64GiB / 7.754GiB,1910000000,6880000000
1782181766,artemis,391.12%,34.02%,2.638GiB / 7.754GiB,1920000000,6920000000
1782181768,artemis,395.88%,34.02%,2.638GiB / 7.754GiB,1930000000,7010000000
1782181770,artemis,391.80%,33.94%,2.632GiB / 7.754GiB,1940000000,7100000000
1782181772,artemis,394.57%,33.92%,2.63GiB / 7.754GiB,1950000000,7160000000
1782181774,artemis,393.24%,33.91%,2.63GiB / 7.754GiB,1960000000,7220000000
