transport,run_id,time_s,phase,phase_time_s,target_throughput_msg_s,delivery_throughput_msg_s,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_latency_ms,cpu_cores,memory_gb,network_rx_gbps,network_tx_gbps
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,3,baseline,3,100000,20019.23,3.625132,5.42117,6.091757,3.655759,0.6957,0.008729,0.0116,0.0284
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,3,baseline,3,100000,99975.9,6.581884,13.359732,14.175056,6.921506,0.8241,0.053799,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,4,baseline,4,100000,99969.011667,1.310807,3.037684,4.86996,1.495078,3.9368,0.168945,0.096,6.4
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,4,baseline,4,100000,19987.21,3.654495,6.195443,7.630319,3.840692,0.6957,0.008729,0.0116,0.0284
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,4,baseline,4,100000,99796.18,6.588405,13.483281,14.382122,6.987831,0.8241,0.053799,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,5,baseline,5,100000,99905.608333,1.328361,3.100875,5.142357,1.518925,2.55595,0.15396,0.0578,4.212
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,5,baseline,5,100000,20009.98,3.552466,5.333354,5.95212,3.598601,0.6892,0.008041,0.0112,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,5,baseline,5,100000,99974.54,6.656489,13.332515,14.41678,6.976858,0.7826,0.053564,0.007467,0.018667
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,6,baseline,6,100000,100126.951667,1.317358,3.174516,5.758658,1.539968,3.95585,0.14668,0.095,5.7
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,6,baseline,6,100000,20000.29,3.509309,5.327014,6.267754,3.55925,0.6892,0.008041,0.0112,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,6,baseline,6,100000,99735.38,6.611855,13.498288,14.301145,7.038195,0.7826,0.053564,0.007467,0.018667
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,7,baseline,7,100000,99972.015,1.334297,3.179362,5.398173,1.544064,1.1847,0.07127,0.0116,0.028
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,7,baseline,7,100000,19995.06,3.561411,5.529085,6.086795,3.634466,0.6732,0.008145,0.0116,0.0284
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,7,baseline,7,100000,100190.42,6.592494,13.384429,14.125841,6.961645,0.8029,0.053867,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,8,baseline,8,100000,100006.431667,1.305394,3.144838,4.74058,1.500861,3.95002,0.164316,0.1056,6.4
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,8,baseline,8,100000,20002.49,3.545599,5.501541,6.136579,3.593362,0.6732,0.008145,0.0116,0.0284
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,8,baseline,8,100000,100398.09,6.431479,13.152457,13.847119,6.820332,0.8029,0.053867,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,9,baseline,9,100000,99988.425,1.320446,3.012563,4.888411,1.500291,1.1784,0.071377,0.0112,0.024
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,9,baseline,9,100000,19996.93,3.694402,5.7301,6.63228,3.771791,0.6732,0.008145,0.0116,0.0284
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,9,baseline,9,100000,99798.28,6.461922,13.143757,13.949292,6.802274,0.8322,0.053848,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,10,baseline,10,100000,100017.321667,1.320884,3.239764,5.929246,1.553967,3.9446,0.16041,0.1144,7.12
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,10,baseline,10,100000,19991.33,3.68844,5.713345,6.371903,3.729273,0.6894,0.0084,0.007733,0.018933
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,10,baseline,10,100000,99914.8,6.624074,13.40452,14.091197,7.000877,0.8322,0.053848,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,11,baseline,11,100000,99896.988333,1.307013,3.065749,4.979542,1.498027,1.1629,0.071689,0.0116,0.024
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,11,baseline,11,100000,20020.8,3.668806,5.692907,6.205655,3.706771,0.6894,0.0084,0.007733,0.018933
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,11,baseline,11,100000,99942.57,6.666983,13.371169,14.194457,7.005739,0.872,0.053555,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,12,baseline,12,100000,100048.24,1.321725,3.138768,5.828406,1.533303,3.93882,0.159609,0.112,6.96
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,12,baseline,12,100000,20003.67,3.592627,5.663749,6.178273,3.679025,0.672,0.008435,0.0116,0.0284
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,12,baseline,12,100000,99877.24,6.638349,13.467187,14.255587,7.041506,0.872,0.053555,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,13,baseline,13,100000,100099.528333,1.295143,3.096062,5.153104,1.497526,1.1316,0.071221,0.0116,0.028
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,13,baseline,13,100000,19987.74,3.625636,5.622001,6.195782,3.689235,0.672,0.008435,0.0116,0.0284
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,13,baseline,13,100000,100162.63,6.720639,13.492955,14.267419,7.065461,0.8835,0.053789,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,14,baseline,14,100000,99971.37,1.333752,3.17084,5.446697,1.54124,3.95612,0.164023,0.1112,7.12
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,14,baseline,14,100000,19995.9,3.662085,5.695509,6.245321,3.720185,0.7254,0.008243,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,14,baseline,14,100000,99847.11,6.544566,13.399324,14.128103,6.961406,0.8835,0.053789,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,15,baseline,15,100000,99978.25,1.317858,3.165774,5.425835,1.526955,1.1621,0.071602,0.0112,0.024
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,15,baseline,15,100000,19992.8,3.659436,5.782935,6.348766,3.738674,0.7254,0.008243,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,15,baseline,15,100000,100287.62,6.33971,12.977855,13.748851,6.692397,0.8357,0.053613,0.0112,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,16,baseline,16,100000,100007.08,1.297684,3.232356,6.388175,1.542357,3.925375,0.157739,0.111,6.9
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,16,baseline,16,100000,20008.27,3.674732,5.842553,6.402216,3.748465,0.7298,0.008236,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,16,baseline,16,100000,100090.53,6.330281,12.936664,14.026709,6.65265,0.8357,0.053613,0.0112,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,17,baseline,17,100000,99998.395,1.306922,3.138034,5.466342,1.513278,3.9149,0.190137,0.077333,4.8
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,17,baseline,17,100000,19998.27,3.617005,5.689723,6.227354,3.690712,0.7298,0.008236,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,17,baseline,17,100000,99700.24,6.73437,13.317043,14.307222,7.020851,0.8227,0.053887,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,18,baseline,18,100000,100018.476667,1.314432,3.214724,4.704366,1.511565,3.37802,0.139973,0.089547,5.443733
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,18,baseline,18,100000,20010.03,3.643829,5.780664,6.339998,3.747108,0.6798,0.008041,0.0112,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,18,baseline,18,100000,100270.33,6.797522,13.624821,14.390462,7.147346,0.8227,0.053887,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,19,baseline,19,100000,99990.056667,1.320406,3.225903,5.749856,1.54864,3.9551,0.186621,0.116,8
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,19,baseline,19,100000,20001.94,3.617591,5.67979,6.207378,3.687504,0.6798,0.008041,0.0112,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,19,baseline,19,100000,99478.45,6.639819,13.346895,14.169857,6.990502,0.8214,0.053779,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,20,baseline,20,100000,99992.916667,1.287203,2.9192,4.18299,1.446784,3.3845,0.13941,0.09192,5.5248
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,20,baseline,20,100000,20002.74,3.646957,5.692168,6.294109,3.714375,0.6689,0.008229,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,20,baseline,20,100000,100480.46,6.68277,13.323543,14.149135,7.019223,0.8214,0.053779,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,21,baseline,21,100000,99946.641667,1.310372,3.249824,6.507528,1.555692,3.9362,0.179492,0.112,7.6
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,21,baseline,21,100000,19998.55,3.653677,5.751068,6.277346,3.718024,0.6689,0.008229,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,21,baseline,21,100000,99953.35,7.017347,13.935524,15.46255,7.417954,0.8111,0.05373,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,22,baseline,22,100000,99944.051667,1.311249,2.948075,4.330932,1.473305,3.38674,0.141986,0.09104,5.3648
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,22,baseline,22,100000,19995.73,3.6099,5.730222,6.329583,3.681225,0.6516,0.008087,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,22,baseline,22,100000,99812.37,7.16723,14.294295,15.071703,7.578075,0.8111,0.05373,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,23,baseline,23,100000,100102.87,1.319467,3.188284,6.626907,1.561535,3.9519,0.187109,0.112,7.6
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,23,baseline,23,100000,20003.08,3.620225,5.530727,6.143726,3.651596,0.6516,0.008087,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,23,baseline,23,100000,100325.13,7.071639,14.00589,14.799885,7.440593,0.6465,0.053779,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,24,baseline,24,100000,99978.01,1.309461,3.097036,5.846928,1.52816,3.382,0.14173,0.09112,5.5256
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,24,baseline,24,100000,20003.24,3.6552,5.959895,7.361638,3.762069,0.7429,0.007996,0.0116,0.032
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,24,baseline,24,100000,99808.27,6.941446,13.96671,14.858139,7.34347,0.6465,0.053779,0.0116,0.028
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,25,baseline,25,100000,100037.313333,1.311356,3.42328,6.064136,1.565047,3.9138,0.185547,0.112,8
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,25,baseline,25,100000,19993.88,3.688988,5.66633,6.125588,3.73909,0.7429,0.007996,0.0116,0.032
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,25,baseline,25,100000,99860.05,6.840495,13.897132,15.101075,7.271236,1.4298,0.055518,0.0236,0.08
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,26,baseline,26,100000,100033.73,1.274616,2.996139,5.483784,1.475552,3.642825,0.140256,0.0909,5.118
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,26,baseline,26,100000,19996.85,3.63238,5.656443,6.168035,3.686015,0.7429,0.007996,0.0116,0.032
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,26,baseline,26,100000,100141.33,6.987974,14.119258,14.960594,7.422662,1.4298,0.055518,0.0236,0.08
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,27,baseline,27,100000,99971.338333,1.299982,3.204443,5.350168,1.514262,3.9266,0.163477,0.091333,6.066667
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,27,baseline,27,100000,20001.55,3.628637,5.687063,6.333673,3.688494,0.6754,0.008403,0.007733,0.018667
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,27,baseline,27,100000,99757.78,6.80551,13.624017,14.529696,7.14246,1.4298,0.055518,0.0236,0.08
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,28,baseline,28,100000,100004.453333,1.29739,2.983612,4.728111,1.476283,2.640625,0.140002,0.072,2.231
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,28,baseline,28,100000,19998.92,3.603441,5.603087,6.177996,3.667194,0.6754,0.008403,0.007733,0.018667
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,28,baseline,28,100000,100139.48,6.630872,13.389702,14.18931,7.015671,1.32,0.057715,0.0168,0.082667
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,29,baseline,29,100000,99969.868333,1.345699,3.651878,6.726061,1.620332,2.6651,0.165234,0.076,2.4
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,29,baseline,29,100000,20003.98,3.556557,5.521504,6.17465,3.601762,0.6692,0.008209,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,29,baseline,29,100000,100194.87,6.639824,13.431797,14.31413,7.040115,1.32,0.057715,0.0168,0.082667
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,30,baseline,30,100000,99986.46,1.317762,3.10754,5.169154,1.514465,2.67575,0.140239,0.056,0.132
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,30,baseline,30,100000,19993.53,3.633192,5.627045,6.169391,3.69818,0.6692,0.008209,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,30,baseline,30,100000,99707.6,6.56045,13.235498,14.011465,6.90909,1.334,0.058262,0.0228,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,31,baseline,31,100000,100018.726667,1.314107,3.20387,5.993239,1.542827,2.67025,0.165234,0.056,0.2
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,31,baseline,31,100000,20015.13,3.613871,5.624393,6.192999,3.675221,0.7062,0.008213,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,31,baseline,31,100000,100190.66,6.832955,13.739121,14.739521,7.244556,1.334,0.058262,0.0228,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,32,baseline,32,100000,100010.828333,1.281058,2.984082,4.49688,1.453484,2.645733,0.140332,0.053333,0.042667
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,32,baseline,32,100000,19993.81,3.561723,5.587155,6.14248,3.638225,0.7062,0.008213,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,32,baseline,32,100000,99988.32,6.938724,13.777067,14.552686,7.380442,1.3793,0.059082,0.02,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,33,baseline,33,100000,100007.043333,1.310132,3.349726,6.982046,1.569699,2.651533,0.156803,0.047556,0.133333
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,33,baseline,33,100000,19999.6,3.56161,5.587075,6.143295,3.611569,0.7495,0.008141,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,33,baseline,33,100000,99684.17,7.03206,14.170999,15.602465,7.497563,1.3793,0.059082,0.02,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,34,baseline,34,100000,99943.888333,1.291287,2.980188,4.349715,1.459457,2.651533,0.156803,0.047556,0.133333
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,34,baseline,34,100000,20001.8,3.521006,5.555692,6.070634,3.60345,0.7495,0.008141,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,34,baseline,34,100000,99685.22,7.207208,14.39616,15.248626,7.668707,1.154,0.059551,0.024,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,35,baseline,35,100000,100012.108333,1.294827,3.009295,4.965663,1.47982,2.647233,0.145972,0.046,0.102667
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,35,baseline,35,100000,19989.49,3.617009,5.65452,6.225844,3.673255,0.7382,0.008198,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,35,baseline,35,100000,100407.28,6.966186,14.004141,14.93568,7.423746,1.154,0.059551,0.024,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,36,baseline,36,100000,100049.241667,1.303611,3.135749,5.341399,1.511252,2.647233,0.145972,0.046,0.102667
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,36,baseline,36,100000,20003.97,3.670332,5.738737,6.268145,3.723099,0.7382,0.008198,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,36,baseline,36,100000,100152.39,6.852114,13.864859,15.027735,7.263552,1.3481,0.059902,0.024,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,37,baseline,37,100000,99990.32,1.310661,3.396684,7.850524,1.605693,2.6512,0.146273,0.052,0.154667
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,37,baseline,37,100000,19995,3.600698,5.571105,6.149687,3.641456,0.7553,0.007992,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,37,baseline,37,100000,100211.46,6.5148,13.21486,14.057832,6.897831,1.3481,0.059902,0.024,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,38,baseline,38,100000,99986.25,1.298366,3.12532,5.075114,1.497638,2.6512,0.146273,0.052,0.154667
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,38,baseline,38,100000,20003.5,3.635373,5.684332,6.261179,3.711782,0.7553,0.007992,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,38,baseline,38,100000,99906.49,6.321936,12.841077,13.560116,6.617839,1.382,0.060127,0.02,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,39,baseline,39,100000,99950.41,1.328464,3.168092,5.113563,1.529319,2.675217,0.141776,0.052,0.088
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,39,baseline,39,100000,20000.55,3.51177,5.428983,6.006574,3.564599,0.7401,0.008037,0.012,0.032
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,39,baseline,39,100000,100067.68,6.398347,13.13347,13.94436,6.758877,1.382,0.060127,0.02,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,40,baseline,40,100000,100047.555,1.302274,3.293265,5.963198,1.545221,2.675217,0.141776,0.052,0.088
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,40,baseline,40,100000,20001.86,3.611902,5.633884,6.233674,3.674227,0.7401,0.008037,0.012,0.032
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,40,baseline,40,100000,100113.87,6.582698,13.238544,14.090212,6.930793,1.3488,0.060479,0.024,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,41,baseline,41,100000,99984.64,1.331846,3.040343,5.281134,1.518061,2.645433,0.14064,0.051333,0.154
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,41,baseline,41,100000,20005.35,3.584953,5.617818,6.222635,3.675316,0.6935,0.007965,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,41,baseline,41,100000,99702.04,6.333323,12.836985,13.581869,6.654226,1.3488,0.060479,0.024,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,42,baseline,42,100000,100013.576667,1.312083,3.050607,5.063141,1.498565,2.645433,0.14064,0.051333,0.154
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,42,baseline,42,100000,19996.91,3.623178,5.57613,6.220792,3.658453,0.6935,0.007965,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,42,baseline,42,100000,100094.51,6.36812,12.828814,13.562799,6.6328,1.5222,0.060986,0.024,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,43,baseline,43,100000,99979.475,1.31127,3.298891,7.336626,1.587115,2.64894,0.12877,0.048,0.1856
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,43,baseline,43,100000,19999.84,3.650193,5.67238,6.313805,3.729611,0.6935,0.007965,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,43,baseline,43,100000,99699.32,6.370862,12.965181,13.804342,6.684534,1.5222,0.060986,0.024,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,44,baseline,44,100000,100062.605,1.288038,2.975395,4.710484,1.469106,2.6454,0.179102,0.032,0
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,44,baseline,44,100000,20007.77,3.615968,5.649582,6.225103,3.671077,0.6967,0.008209,0.008,0.018667
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,44,baseline,44,100000,100511.66,6.556193,13.31938,14.100906,6.941112,1.5239,0.06125,0.02,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,45,baseline,45,100000,99990.333333,1.278937,3.021438,5.525246,1.481978,2.61724,0.118959,0.0496,0.0248
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,45,baseline,45,100000,20000.93,3.645985,5.733806,6.376035,3.735904,0.6967,0.008209,0.008,0.018667
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,45,baseline,45,100000,99780.72,6.62406,13.340508,14.174891,6.971253,1.5239,0.06125,0.02,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,46,baseline,46,100000,99837.245,1.281665,2.899341,4.4806,1.446819,2.6816,0.179199,0.048,0
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,46,baseline,46,100000,20000.09,3.356093,4.954077,5.668927,3.396237,0.7462,0.008251,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,46,baseline,46,100000,99676.24,6.60802,13.329415,14.205572,6.951035,1.4879,0.06124,0.024,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,47,baseline,47,100000,100113.688333,1.304252,3.094566,6.25462,1.529441,2.61016,0.120262,0.048,0.1048
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,47,baseline,47,100000,19995.45,3.370434,5.107077,5.666954,3.431733,0.7462,0.008251,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,47,baseline,47,100000,100546.26,6.551099,13.247421,14.475272,6.94198,1.4879,0.06124,0.024,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,48,baseline,48,100000,100020.708333,1.283467,2.947657,4.577347,1.458931,2.584,0.157617,0.048,0.4
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,48,baseline,48,100000,20004.67,3.373893,5.119982,5.620898,3.444026,0.7224,0.00824,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,48,baseline,48,100000,99729.68,6.415806,13.047818,13.830081,6.755828,1.3592,0.061279,0.02,0.12
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,49,baseline,49,100000,99993.733333,1.306478,3.192224,7.232708,1.562113,2.619175,0.125559,0.047,0.132
redis,fanout_bursty_20260626_220241_redis_p64_s1000_u10_bursty,49,baseline,49,100000,19993.04,3.415413,5.245642,5.710623,3.466497,0.7224,0.00824,0.0116,0.028
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,49,baseline,49,100000,99926.2,6.345042,12.920568,13.669409,6.691975,1.3592,0.061279,0.02,0.12
