timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781563155,router1,5.46%,0.53%,41.84MiB / 7.754GiB,1490000,1520000
1781563157,router1,5.73%,0.53%,41.78MiB / 7.754GiB,1580000,1610000
1781563159,router1,8.78%,0.54%,42.86MiB / 7.754GiB,1670000,1690000
1781563161,router1,118.27%,0.72%,57.14MiB / 7.754GiB,4800000,30800000
1781563163,router1,141.47%,0.75%,59.41MiB / 7.754GiB,11400000,108000000
1781563165,router1,131.11%,0.77%,60.98MiB / 7.754GiB,17700000,186000000
1781563167,router1,135.59%,0.78%,61.91MiB / 7.754GiB,23100000,263000000
1781563169,router1,142.16%,0.79%,62.66MiB / 7.754GiB,28100000,339000000
1781563171,router1,147.05%,0.79%,63.02MiB / 7.754GiB,33600000,418000000
1781563173,router1,136.11%,0.80%,63.38MiB / 7.754GiB,39000000,494000000
1781563176,router1,140.70%,0.80%,63.4MiB / 7.754GiB,44500000,572000000
1781563178,router1,140.16%,0.81%,63.99MiB / 7.754GiB,50600000,651000000
1781563180,router1,139.25%,0.81%,64.21MiB / 7.754GiB,56500000,728000000
1781563182,router1,136.86%,0.81%,64.11MiB / 7.754GiB,62300000,807000000
1781563184,router1,138.06%,0.81%,64.21MiB / 7.754GiB,68000000,884000000
1781563186,router1,133.84%,0.81%,64.47MiB / 7.754GiB,73800000,961000000
1781563188,router1,142.58%,0.81%,64.37MiB / 7.754GiB,79600000,1040000000
1781563190,router1,149.95%,0.81%,64.62MiB / 7.754GiB,85500000,1120000000
1781563192,router1,136.28%,0.81%,64.6MiB / 7.754GiB,91500000,1200000000
1781563194,router1,133.06%,0.82%,64.74MiB / 7.754GiB,97500000,1270000000
1781563196,router1,135.56%,0.81%,64.71MiB / 7.754GiB,104000000,1350000000
1781563199,router1,137.10%,0.82%,64.71MiB / 7.754GiB,110000000,1430000000
1781563201,router1,132.48%,0.82%,64.82MiB / 7.754GiB,116000000,1510000000
1781563203,router1,140.10%,0.82%,64.91MiB / 7.754GiB,122000000,1590000000
1781563205,router1,127.33%,0.82%,65.04MiB / 7.754GiB,128000000,1670000000
1781563207,router1,128.47%,0.82%,64.96MiB / 7.754GiB,134000000,1740000000
1781563209,router1,121.32%,0.82%,64.82MiB / 7.754GiB,140000000,1820000000
1781563211,router1,120.42%,0.82%,65MiB / 7.754GiB,146000000,1900000000
1781563213,router1,133.75%,0.81%,64.67MiB / 7.754GiB,151000000,1970000000
1781563215,router1,127.87%,0.82%,65.05MiB / 7.754GiB,157000000,2050000000
1781563217,router1,133.53%,0.82%,64.85MiB / 7.754GiB,163000000,2130000000
1781563219,router1,137.05%,0.82%,65.12MiB / 7.754GiB,169000000,2210000000
1781563221,router1,234.47%,0.99%,78.33MiB / 7.754GiB,180000000,2670000000
1781563224,router1,223.18%,1.00%,79.65MiB / 7.754GiB,193000000,3340000000
1781563226,router1,227.59%,0.99%,78.39MiB / 7.754GiB,207000000,4000000000
1781563228,router1,213.21%,0.99%,78.42MiB / 7.754GiB,222000000,4670000000
1781563230,router1,226.29%,0.99%,78.53MiB / 7.754GiB,236000000,5340000000
1781563232,router1,225.20%,1.00%,79.74MiB / 7.754GiB,250000000,6000000000
1781563234,router1,221.00%,1.00%,79.19MiB / 7.754GiB,263000000,6670000000
1781563236,router1,215.61%,1.00%,79.35MiB / 7.754GiB,277000000,7340000000
1781563238,router1,247.36%,1.17%,93.14MiB / 7.754GiB,293000000,8010000000
1781563240,router1,234.11%,1.18%,93.36MiB / 7.754GiB,311000000,8680000000
1781563242,router1,226.08%,1.18%,93.47MiB / 7.754GiB,329000000,9350000000
1781563244,router1,233.71%,1.18%,93.44MiB / 7.754GiB,346000000,10000000000
1781563246,router1,221.25%,1.18%,93.59MiB / 7.754GiB,363000000,10700000000
1781563248,router1,226.48%,1.17%,93.2MiB / 7.754GiB,378000000,11400000000
1781563250,router1,230.21%,1.18%,93.64MiB / 7.754GiB,392000000,12000000000
1781563252,router1,229.72%,1.18%,93.34MiB / 7.754GiB,405000000,12700000000
1781563255,router1,224.97%,1.18%,93.38MiB / 7.754GiB,419000000,13400000000
1781563257,router1,230.40%,1.18%,93.68MiB / 7.754GiB,433000000,14000000000
1781563259,router1,223.61%,1.19%,94.17MiB / 7.754GiB,446000000,14700000000
1781563261,router1,240.69%,1.19%,94.3MiB / 7.754GiB,461000000,15400000000
1781563263,router1,257.32%,1.19%,94.43MiB / 7.754GiB,476000000,16000000000
1781563265,router1,254.19%,1.19%,94.58MiB / 7.754GiB,490000000,16700000000
1781563267,router1,241.43%,1.20%,94.97MiB / 7.754GiB,505000000,17400000000
1781563269,router1,262.10%,1.20%,94.95MiB / 7.754GiB,519000000,18000000000
1781563271,router1,246.79%,1.19%,94.43MiB / 7.754GiB,534000000,18700000000
1781563273,router1,256.64%,1.19%,94.62MiB / 7.754GiB,548000000,19400000000
1781563275,router1,255.75%,1.19%,94.41MiB / 7.754GiB,562000000,20000000000
1781563277,router1,249.27%,1.19%,94.68MiB / 7.754GiB,577000000,20700000000
1781563279,router1,257.08%,1.20%,94.9MiB / 7.754GiB,591000000,21400000000
1781563282,router1,140.51%,1.22%,96.61MiB / 7.754GiB,600000000,21700000000
1781563284,router1,137.05%,1.22%,96.55MiB / 7.754GiB,606000000,21700000000
1781563286,router1,138.56%,1.22%,96.76MiB / 7.754GiB,611000000,21800000000
1781563288,router1,138.49%,1.22%,96.7MiB / 7.754GiB,617000000,21900000000
1781563290,router1,143.43%,1.22%,96.71MiB / 7.754GiB,623000000,22000000000
1781563292,router1,150.84%,1.22%,96.75MiB / 7.754GiB,629000000,22100000000
1781563294,router1,151.83%,1.22%,96.68MiB / 7.754GiB,635000000,22100000000
1781563296,router1,139.84%,1.22%,96.51MiB / 7.754GiB,641000000,22200000000
1781563298,router1,150.35%,1.22%,96.62MiB / 7.754GiB,647000000,22300000000
1781563300,router1,150.19%,1.22%,96.49MiB / 7.754GiB,653000000,22400000000
1781563302,router1,151.69%,1.22%,96.55MiB / 7.754GiB,659000000,22400000000
1781563304,router1,154.13%,1.22%,96.61MiB / 7.754GiB,665000000,22500000000
1781563306,router1,152.91%,1.22%,96.5MiB / 7.754GiB,671000000,22600000000
1781563308,router1,146.26%,1.21%,96.42MiB / 7.754GiB,677000000,22700000000
1781563311,router1,149.79%,1.22%,96.69MiB / 7.754GiB,682000000,22800000000
1781563313,router1,139.14%,1.22%,96.68MiB / 7.754GiB,689000000,22800000000
1781563315,router1,139.42%,1.22%,96.51MiB / 7.754GiB,695000000,22900000000
1781563317,router1,142.42%,1.22%,96.64MiB / 7.754GiB,701000000,23000000000
1781563319,router1,138.92%,1.22%,96.62MiB / 7.754GiB,707000000,23100000000
1781563321,router1,149.86%,1.22%,96.64MiB / 7.754GiB,713000000,23100000000
1781563323,router1,145.30%,1.22%,96.7MiB / 7.754GiB,719000000,23200000000
1781563325,router1,139.35%,1.22%,96.71MiB / 7.754GiB,725000000,23300000000
1781563327,router1,143.37%,1.22%,96.57MiB / 7.754GiB,732000000,23400000000
1781563329,router1,139.00%,1.21%,96.46MiB / 7.754GiB,738000000,23500000000
1781563331,router1,139.02%,1.22%,96.59MiB / 7.754GiB,744000000,23500000000
1781563333,router1,140.57%,1.21%,96.29MiB / 7.754GiB,750000000,23600000000
1781563335,router1,140.89%,1.22%,96.49MiB / 7.754GiB,757000000,23700000000
1781563337,router1,153.84%,1.22%,96.53MiB / 7.754GiB,763000000,23800000000
1781563339,router1,155.40%,1.22%,96.59MiB / 7.754GiB,769000000,23800000000
