timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1782321532,rabbitmq,268.67%,5.40%,429MiB / 7.754GiB,118000000,360000000
1782321534,rabbitmq,270.53%,5.49%,435.6MiB / 7.754GiB,121000000,372000000
1782321536,rabbitmq,271.24%,5.40%,429MiB / 7.754GiB,125000000,383000000
1782321538,rabbitmq,270.29%,5.51%,437.6MiB / 7.754GiB,129000000,394000000
1782321540,rabbitmq,269.08%,5.41%,429.2MiB / 7.754GiB,133000000,406000000
1782321542,rabbitmq,271.78%,5.40%,429MiB / 7.754GiB,136000000,417000000
1782321544,rabbitmq,273.06%,5.42%,430.6MiB / 7.754GiB,140000000,429000000
1782321546,rabbitmq,269.94%,5.43%,431MiB / 7.754GiB,144000000,440000000
1782321548,rabbitmq,272.22%,5.58%,443.2MiB / 7.754GiB,147000000,452000000
1782321550,rabbitmq,271.30%,5.45%,432.9MiB / 7.754GiB,151000000,463000000
1782321553,rabbitmq,275.34%,5.43%,431.3MiB / 7.754GiB,155000000,474000000
1782321555,rabbitmq,271.57%,5.46%,433.3MiB / 7.754GiB,158000000,486000000
1782321557,rabbitmq,271.89%,5.42%,430.4MiB / 7.754GiB,162000000,497000000
1782321559,rabbitmq,274.44%,5.51%,437.5MiB / 7.754GiB,166000000,509000000
1782321561,rabbitmq,272.45%,5.40%,428.6MiB / 7.754GiB,170000000,520000000
1782321563,rabbitmq,274.87%,5.54%,439.5MiB / 7.754GiB,173000000,532000000
1782321565,rabbitmq,268.37%,5.46%,433.2MiB / 7.754GiB,177000000,543000000
1782321567,rabbitmq,274.22%,5.42%,430.4MiB / 7.754GiB,181000000,555000000
1782321569,rabbitmq,272.91%,5.51%,437.6MiB / 7.754GiB,184000000,566000000
1782321571,rabbitmq,270.12%,5.48%,435.1MiB / 7.754GiB,188000000,577000000
1782321573,rabbitmq,270.95%,5.55%,441MiB / 7.754GiB,192000000,589000000
1782321575,rabbitmq,270.33%,5.52%,438.6MiB / 7.754GiB,195000000,600000000
1782321578,rabbitmq,273.15%,5.56%,441.6MiB / 7.754GiB,199000000,612000000
1782321580,rabbitmq,270.09%,5.66%,449.4MiB / 7.754GiB,203000000,623000000
1782321582,rabbitmq,271.13%,5.62%,445.9MiB / 7.754GiB,207000000,635000000
1782321584,rabbitmq,270.86%,5.71%,453.6MiB / 7.754GiB,210000000,646000000
1782321586,rabbitmq,275.81%,5.74%,456MiB / 7.754GiB,214000000,657000000
1782321588,rabbitmq,397.34%,5.97%,474.2MiB / 7.754GiB,221000000,675000000
1782321590,rabbitmq,397.03%,6.03%,479.1MiB / 7.754GiB,229000000,695000000
1782321592,rabbitmq,400.29%,6.19%,491.1MiB / 7.754GiB,238000000,715000000
1782321594,rabbitmq,397.09%,6.29%,499.6MiB / 7.754GiB,246000000,736000000
1782321596,rabbitmq,397.06%,6.28%,499MiB / 7.754GiB,255000000,756000000
1782321598,rabbitmq,398.01%,6.33%,503MiB / 7.754GiB,263000000,776000000
1782321600,rabbitmq,397.04%,6.37%,505.8MiB / 7.754GiB,272000000,796000000
1782321602,rabbitmq,397.46%,6.41%,509MiB / 7.754GiB,280000000,817000000
1782321604,rabbitmq,397.02%,6.51%,516.6MiB / 7.754GiB,289000000,837000000
1782321607,rabbitmq,397.26%,6.48%,514.6MiB / 7.754GiB,297000000,857000000
1782321609,rabbitmq,395.01%,6.53%,518.7MiB / 7.754GiB,306000000,878000000
1782321611,rabbitmq,396.08%,6.64%,527.1MiB / 7.754GiB,314000000,898000000
1782321613,rabbitmq,396.98%,6.69%,531.1MiB / 7.754GiB,323000000,919000000
1782321615,rabbitmq,399.61%,6.65%,528.1MiB / 7.754GiB,331000000,939000000
1782321617,rabbitmq,398.42%,6.64%,526.8MiB / 7.754GiB,339000000,959000000
1782321619,rabbitmq,396.04%,6.59%,522.9MiB / 7.754GiB,348000000,979000000
1782321621,rabbitmq,397.39%,6.68%,530.6MiB / 7.754GiB,356000000,999000000
1782321623,rabbitmq,396.15%,6.69%,531.4MiB / 7.754GiB,365000000,1020000000
1782321625,rabbitmq,397.09%,6.74%,535.3MiB / 7.754GiB,373000000,1040000000
1782321627,rabbitmq,396.83%,6.77%,537.7MiB / 7.754GiB,382000000,1060000000
1782321629,rabbitmq,398.94%,6.78%,538MiB / 7.754GiB,390000000,1080000000
1782321631,rabbitmq,397.01%,6.77%,537.7MiB / 7.754GiB,399000000,1100000000
1782321633,rabbitmq,396.95%,6.76%,537.1MiB / 7.754GiB,407000000,1120000000
1782321635,rabbitmq,400.77%,6.81%,540.5MiB / 7.754GiB,416000000,1140000000
1782321638,rabbitmq,397.63%,6.85%,543.6MiB / 7.754GiB,424000000,1160000000
1782321640,rabbitmq,399.34%,6.93%,550.5MiB / 7.754GiB,433000000,1180000000
1782321642,rabbitmq,398.78%,7.03%,558.5MiB / 7.754GiB,442000000,1200000000
1782321644,rabbitmq,397.92%,7.03%,558.1MiB / 7.754GiB,450000000,1220000000
1782321646,rabbitmq,396.42%,7.13%,566.2MiB / 7.754GiB,459000000,1240000000
1782321648,rabbitmq,397.98%,7.15%,567.9MiB / 7.754GiB,467000000,1260000000
1782321650,rabbitmq,397.10%,7.12%,565.7MiB / 7.754GiB,476000000,1290000000
1782321652,rabbitmq,397.29%,7.11%,564.3MiB / 7.754GiB,484000000,1310000000
1782321654,rabbitmq,398.11%,7.11%,564.6MiB / 7.754GiB,493000000,1330000000
1782321656,rabbitmq,297.65%,7.29%,579.1MiB / 7.754GiB,499000000,1340000000
1782321658,rabbitmq,274.15%,7.37%,585.1MiB / 7.754GiB,503000000,1360000000
1782321660,rabbitmq,270.13%,7.31%,580.3MiB / 7.754GiB,507000000,1370000000
1782321662,rabbitmq,271.09%,7.22%,573.3MiB / 7.754GiB,511000000,1380000000
1782321664,rabbitmq,272.97%,7.37%,585.1MiB / 7.754GiB,514000000,1390000000
1782321667,rabbitmq,272.31%,7.31%,580.2MiB / 7.754GiB,518000000,1400000000
1782321669,rabbitmq,270.55%,7.37%,585MiB / 7.754GiB,522000000,1410000000
1782321671,rabbitmq,274.47%,7.36%,584.2MiB / 7.754GiB,525000000,1420000000
1782321673,rabbitmq,272.51%,7.36%,584.6MiB / 7.754GiB,529000000,1440000000
1782321675,rabbitmq,273.37%,7.38%,586MiB / 7.754GiB,533000000,1450000000
1782321677,rabbitmq,264.11%,7.39%,586.9MiB / 7.754GiB,536000000,1460000000
1782321679,rabbitmq,272.42%,7.41%,588.4MiB / 7.754GiB,540000000,1470000000
1782321681,rabbitmq,274.35%,7.43%,589.8MiB / 7.754GiB,544000000,1480000000
1782321683,rabbitmq,268.53%,7.41%,588.6MiB / 7.754GiB,548000000,1490000000
1782321685,rabbitmq,270.70%,7.38%,586MiB / 7.754GiB,551000000,1500000000
1782321687,rabbitmq,278.19%,7.40%,587.2MiB / 7.754GiB,555000000,1520000000
1782321689,rabbitmq,274.94%,7.43%,590MiB / 7.754GiB,559000000,1530000000
1782321692,rabbitmq,273.64%,7.36%,584.7MiB / 7.754GiB,562000000,1540000000
1782321694,rabbitmq,271.63%,7.54%,598.3MiB / 7.754GiB,566000000,1550000000
1782321696,rabbitmq,270.42%,7.42%,589.2MiB / 7.754GiB,570000000,1560000000
1782321698,rabbitmq,267.51%,7.42%,588.8MiB / 7.754GiB,573000000,1570000000
1782321700,rabbitmq,273.10%,7.43%,590.2MiB / 7.754GiB,577000000,1580000000
1782321702,rabbitmq,273.53%,7.39%,586.9MiB / 7.754GiB,581000000,1600000000
1782321704,rabbitmq,274.99%,7.45%,591.3MiB / 7.754GiB,585000000,1610000000
1782321706,rabbitmq,273.09%,7.39%,587.1MiB / 7.754GiB,588000000,1620000000
1782321708,rabbitmq,397.42%,7.39%,586.6MiB / 7.754GiB,596000000,1640000000
1782321710,rabbitmq,396.44%,7.48%,593.8MiB / 7.754GiB,604000000,1660000000
1782321712,rabbitmq,399.17%,7.49%,594.8MiB / 7.754GiB,612000000,1680000000
1782321714,rabbitmq,398.89%,7.66%,607.9MiB / 7.754GiB,621000000,1700000000
1782321717,rabbitmq,396.61%,7.59%,603MiB / 7.754GiB,629000000,1710000000
1782321719,rabbitmq,396.92%,7.63%,606.2MiB / 7.754GiB,637000000,1730000000
1782321721,rabbitmq,398.63%,7.65%,607.3MiB / 7.754GiB,645000000,1750000000
1782321723,rabbitmq,396.63%,7.66%,608.1MiB / 7.754GiB,654000000,1770000000
1782321725,rabbitmq,395.90%,7.66%,608.1MiB / 7.754GiB,662000000,1790000000
1782321727,rabbitmq,395.07%,7.69%,610.7MiB / 7.754GiB,671000000,1810000000
1782321729,rabbitmq,396.06%,7.75%,615.2MiB / 7.754GiB,679000000,1830000000
1782321731,rabbitmq,398.81%,7.84%,622.8MiB / 7.754GiB,688000000,1850000000
1782321733,rabbitmq,398.59%,7.87%,625.1MiB / 7.754GiB,697000000,1870000000
1782321735,rabbitmq,398.74%,7.93%,629.5MiB / 7.754GiB,706000000,1900000000
1782321737,rabbitmq,398.20%,8.01%,636.3MiB / 7.754GiB,714000000,1920000000
1782321739,rabbitmq,396.14%,8.04%,638.1MiB / 7.754GiB,723000000,1940000000
1782321741,rabbitmq,397.14%,8.09%,642.7MiB / 7.754GiB,732000000,1960000000
1782321744,rabbitmq,398.15%,8.04%,638.6MiB / 7.754GiB,740000000,1980000000
1782321746,rabbitmq,399.57%,8.07%,640.4MiB / 7.754GiB,749000000,2000000000
1782321748,rabbitmq,398.15%,8.08%,641.3MiB / 7.754GiB,757000000,2020000000
1782321750,rabbitmq,398.79%,8.20%,651.4MiB / 7.754GiB,766000000,2040000000
1782321752,rabbitmq,396.48%,8.23%,653.9MiB / 7.754GiB,775000000,2060000000
1782321754,rabbitmq,397.70%,8.33%,661.3MiB / 7.754GiB,784000000,2080000000
1782321756,rabbitmq,398.14%,8.36%,663.9MiB / 7.754GiB,792000000,2100000000
1782321758,rabbitmq,394.58%,8.40%,667MiB / 7.754GiB,801000000,2120000000
1782321760,rabbitmq,396.45%,8.43%,669.3MiB / 7.754GiB,810000000,2140000000
1782321762,rabbitmq,397.70%,8.37%,664.7MiB / 7.754GiB,819000000,2160000000
1782321764,rabbitmq,394.62%,8.39%,666.5MiB / 7.754GiB,827000000,2180000000
1782321766,rabbitmq,397.33%,8.41%,668MiB / 7.754GiB,836000000,2200000000
1782321768,rabbitmq,400.46%,8.30%,659.1MiB / 7.754GiB,844000000,2220000000
1782321771,rabbitmq,397.58%,8.26%,656.1MiB / 7.754GiB,853000000,2240000000
1782321773,rabbitmq,396.80%,8.27%,656.4MiB / 7.754GiB,861000000,2260000000
1782321775,rabbitmq,399.10%,8.30%,659MiB / 7.754GiB,870000000,2280000000
1782321777,rabbitmq,395.65%,8.30%,658.9MiB / 7.754GiB,878000000,2300000000
1782321779,rabbitmq,397.64%,8.19%,650.3MiB / 7.754GiB,886000000,2320000000
1782321781,rabbitmq,396.60%,8.23%,653.3MiB / 7.754GiB,895000000,2340000000
1782321783,rabbitmq,396.49%,8.26%,656.2MiB / 7.754GiB,903000000,2360000000
1782321785,rabbitmq,397.18%,8.34%,662.1MiB / 7.754GiB,912000000,2380000000
1782321787,rabbitmq,399.71%,8.35%,663MiB / 7.754GiB,920000000,2400000000
1782321789,rabbitmq,398.88%,8.37%,664.3MiB / 7.754GiB,929000000,2420000000
1782321791,rabbitmq,396.07%,8.34%,662.1MiB / 7.754GiB,937000000,2440000000
1782321793,rabbitmq,399.39%,8.27%,656.5MiB / 7.754GiB,945000000,2460000000
1782321795,rabbitmq,397.51%,8.33%,661.2MiB / 7.754GiB,954000000,2490000000
1782321797,rabbitmq,396.46%,8.30%,658.9MiB / 7.754GiB,962000000,2510000000
1782321800,rabbitmq,398.36%,8.31%,659.9MiB / 7.754GiB,970000000,2530000000
1782321802,rabbitmq,395.87%,8.29%,658.6MiB / 7.754GiB,979000000,2550000000
1782321804,rabbitmq,396.37%,8.29%,658.2MiB / 7.754GiB,987000000,2570000000
1782321806,rabbitmq,399.47%,8.26%,655.9MiB / 7.754GiB,996000000,2590000000
1782321808,rabbitmq,396.26%,8.27%,656.9MiB / 7.754GiB,1000000000,2610000000
1782321810,rabbitmq,399.46%,8.35%,663.1MiB / 7.754GiB,1010000000,2630000000
1782321812,rabbitmq,396.25%,8.37%,664.7MiB / 7.754GiB,1020000000,2650000000
1782321814,rabbitmq,396.75%,8.43%,669.4MiB / 7.754GiB,1030000000,2670000000
1782321816,rabbitmq,397.04%,8.37%,664.3MiB / 7.754GiB,1040000000,2690000000
1782321818,rabbitmq,396.47%,8.40%,666.8MiB / 7.754GiB,1050000000,2710000000
1782321820,rabbitmq,397.93%,8.47%,672.7MiB / 7.754GiB,1060000000,2730000000
1782321822,rabbitmq,398.07%,8.45%,671.1MiB / 7.754GiB,1060000000,2750000000
1782321824,rabbitmq,397.47%,8.46%,671.8MiB / 7.754GiB,1070000000,2770000000
1782321826,rabbitmq,397.10%,8.40%,666.7MiB / 7.754GiB,1080000000,2790000000
1782321828,rabbitmq,398.42%,8.37%,664.8MiB / 7.754GiB,1090000000,2810000000
1782321831,rabbitmq,395.21%,8.48%,673.4MiB / 7.754GiB,1100000000,2830000000
1782321833,rabbitmq,396.10%,8.48%,673.6MiB / 7.754GiB,1110000000,2850000000
1782321835,rabbitmq,397.15%,8.47%,672.8MiB / 7.754GiB,1120000000,2870000000
1782321837,rabbitmq,395.63%,8.60%,683.1MiB / 7.754GiB,1130000000,2890000000
1782321839,rabbitmq,396.94%,8.61%,684MiB / 7.754GiB,1130000000,2910000000
1782321841,rabbitmq,397.31%,8.68%,689.4MiB / 7.754GiB,1140000000,2930000000
1782321843,rabbitmq,396.28%,8.77%,696.2MiB / 7.754GiB,1150000000,2950000000
1782321845,rabbitmq,396.45%,8.81%,699.6MiB / 7.754GiB,1160000000,2970000000
1782321847,rabbitmq,397.35%,8.90%,706.4MiB / 7.754GiB,1170000000,2990000000
1782321849,rabbitmq,398.72%,8.89%,705.6MiB / 7.754GiB,1180000000,3010000000
1782321851,rabbitmq,396.83%,8.87%,704.2MiB / 7.754GiB,1190000000,3030000000
1782321853,rabbitmq,397.17%,8.95%,710.5MiB / 7.754GiB,1200000000,3050000000
1782321855,rabbitmq,397.33%,8.95%,710.7MiB / 7.754GiB,1210000000,3080000000
1782321857,rabbitmq,398.41%,8.72%,692.2MiB / 7.754GiB,1210000000,3100000000
1782321859,rabbitmq,396.00%,8.66%,687.3MiB / 7.754GiB,1220000000,3120000000
1782321862,rabbitmq,396.86%,8.76%,695.3MiB / 7.754GiB,1230000000,3140000000
1782321864,rabbitmq,396.39%,8.68%,688.9MiB / 7.754GiB,1240000000,3160000000
1782321866,rabbitmq,396.94%,8.48%,673.1MiB / 7.754GiB,1250000000,3180000000
1782321868,rabbitmq,396.05%,8.56%,679.6MiB / 7.754GiB,1260000000,3200000000
1782321870,rabbitmq,396.89%,8.57%,680.5MiB / 7.754GiB,1270000000,3220000000
1782321872,rabbitmq,397.78%,8.56%,679.4MiB / 7.754GiB,1280000000,3240000000
1782321874,rabbitmq,397.27%,8.65%,686.6MiB / 7.754GiB,1290000000,3260000000
1782321876,rabbitmq,396.04%,8.69%,689.7MiB / 7.754GiB,1300000000,3280000000
1782321878,rabbitmq,399.33%,8.76%,695.9MiB / 7.754GiB,1310000000,3300000000
1782321880,rabbitmq,398.09%,8.93%,709.3MiB / 7.754GiB,1310000000,3320000000
1782321882,rabbitmq,396.77%,8.85%,703MiB / 7.754GiB,1320000000,3340000000
1782321884,rabbitmq,397.16%,8.84%,701.9MiB / 7.754GiB,1330000000,3360000000
1782321886,rabbitmq,397.83%,8.93%,708.8MiB / 7.754GiB,1340000000,3380000000
1782321888,rabbitmq,397.04%,9.01%,715MiB / 7.754GiB,1350000000,3400000000
1782321890,rabbitmq,395.46%,8.98%,713MiB / 7.754GiB,1360000000,3420000000
1782321893,rabbitmq,398.42%,9.05%,718.7MiB / 7.754GiB,1370000000,3440000000
1782321895,rabbitmq,397.75%,9.11%,723MiB / 7.754GiB,1380000000,3460000000
1782321897,rabbitmq,397.59%,9.12%,724MiB / 7.754GiB,1380000000,3480000000
1782321899,rabbitmq,398.67%,9.12%,724.4MiB / 7.754GiB,1390000000,3500000000
1782321901,rabbitmq,394.92%,9.12%,724.3MiB / 7.754GiB,1400000000,3520000000
1782321903,rabbitmq,396.22%,9.06%,719.4MiB / 7.754GiB,1410000000,3540000000
1782321905,rabbitmq,397.76%,9.07%,720.6MiB / 7.754GiB,1420000000,3560000000
1782321907,rabbitmq,398.81%,9.02%,716.3MiB / 7.754GiB,1430000000,3580000000
1782321909,rabbitmq,396.65%,9.04%,718MiB / 7.754GiB,1430000000,3600000000
1782321911,rabbitmq,398.53%,9.10%,722.7MiB / 7.754GiB,1440000000,3620000000
1782321913,rabbitmq,399.00%,9.08%,721.2MiB / 7.754GiB,1450000000,3640000000
1782321915,rabbitmq,398.41%,9.05%,718.8MiB / 7.754GiB,1460000000,3660000000
1782321917,rabbitmq,395.87%,9.00%,714.8MiB / 7.754GiB,1470000000,3680000000
1782321919,rabbitmq,397.80%,8.94%,709.8MiB / 7.754GiB,1480000000,3710000000
1782321922,rabbitmq,398.72%,8.87%,704.5MiB / 7.754GiB,1480000000,3730000000
1782321924,rabbitmq,395.93%,8.86%,703.7MiB / 7.754GiB,1490000000,3750000000
1782321926,rabbitmq,398.24%,8.89%,705.7MiB / 7.754GiB,1500000000,3770000000
1782321928,rabbitmq,397.27%,8.83%,700.9MiB / 7.754GiB,1510000000,3790000000
1782321930,rabbitmq,398.80%,8.68%,689.5MiB / 7.754GiB,1520000000,3810000000
1782321932,rabbitmq,398.26%,8.74%,694.2MiB / 7.754GiB,1530000000,3830000000
1782321934,rabbitmq,398.87%,8.79%,697.9MiB / 7.754GiB,1540000000,3850000000
1782321936,rabbitmq,395.85%,8.81%,699.5MiB / 7.754GiB,1540000000,3870000000
1782321938,rabbitmq,397.33%,8.82%,700.5MiB / 7.754GiB,1550000000,3890000000
1782321940,rabbitmq,397.25%,8.91%,707.7MiB / 7.754GiB,1560000000,3910000000
1782321942,rabbitmq,395.62%,8.84%,701.8MiB / 7.754GiB,1570000000,3930000000
1782321944,rabbitmq,399.43%,8.70%,690.5MiB / 7.754GiB,1580000000,3950000000
1782321946,rabbitmq,394.69%,8.73%,693.5MiB / 7.754GiB,1590000000,3970000000
1782321948,rabbitmq,396.09%,8.77%,696.8MiB / 7.754GiB,1600000000,3990000000
1782321951,rabbitmq,396.08%,8.88%,705.3MiB / 7.754GiB,1610000000,4010000000
1782321953,rabbitmq,397.39%,9.04%,717.4MiB / 7.754GiB,1620000000,4030000000
1782321955,rabbitmq,397.69%,9.09%,722MiB / 7.754GiB,1620000000,4050000000
1782321957,rabbitmq,396.62%,9.10%,722.7MiB / 7.754GiB,1630000000,4070000000
1782321959,rabbitmq,397.31%,9.24%,733.7MiB / 7.754GiB,1640000000,4100000000
1782321961,rabbitmq,396.29%,9.32%,739.7MiB / 7.754GiB,1650000000,4120000000
1782321963,rabbitmq,397.89%,9.32%,739.8MiB / 7.754GiB,1660000000,4140000000
1782321965,rabbitmq,398.08%,9.30%,738.2MiB / 7.754GiB,1670000000,4160000000
1782321967,rabbitmq,396.96%,9.29%,737.9MiB / 7.754GiB,1680000000,4180000000
1782321969,rabbitmq,398.04%,9.35%,742.1MiB / 7.754GiB,1690000000,4200000000
1782321971,rabbitmq,396.38%,9.31%,739.3MiB / 7.754GiB,1700000000,4220000000
1782321973,rabbitmq,398.14%,9.28%,737.2MiB / 7.754GiB,1700000000,4240000000
1782321975,rabbitmq,398.60%,9.28%,736.6MiB / 7.754GiB,1710000000,4260000000
1782321977,rabbitmq,398.06%,9.33%,740.7MiB / 7.754GiB,1720000000,4280000000
1782321979,rabbitmq,397.05%,9.33%,740.8MiB / 7.754GiB,1730000000,4300000000
1782321982,rabbitmq,396.44%,9.31%,738.9MiB / 7.754GiB,1740000000,4320000000
1782321984,rabbitmq,398.86%,9.35%,742.4MiB / 7.754GiB,1750000000,4340000000
1782321986,rabbitmq,398.06%,9.40%,746.4MiB / 7.754GiB,1750000000,4360000000
1782321988,rabbitmq,397.10%,9.38%,745.1MiB / 7.754GiB,1760000000,4380000000
1782321990,rabbitmq,399.52%,9.33%,740.5MiB / 7.754GiB,1770000000,4400000000
1782321992,rabbitmq,396.86%,9.34%,741.6MiB / 7.754GiB,1780000000,4420000000
1782321994,rabbitmq,395.21%,9.38%,744.4MiB / 7.754GiB,1790000000,4440000000
1782321996,rabbitmq,396.73%,9.41%,747.3MiB / 7.754GiB,1800000000,4460000000
1782321998,rabbitmq,396.74%,9.36%,743MiB / 7.754GiB,1810000000,4480000000
1782322000,rabbitmq,398.32%,9.55%,758.3MiB / 7.754GiB,1820000000,4500000000
1782322002,rabbitmq,396.76%,9.57%,760.1MiB / 7.754GiB,1820000000,4520000000
1782322004,rabbitmq,396.91%,9.52%,755.6MiB / 7.754GiB,1830000000,4540000000
1782322006,rabbitmq,395.91%,9.61%,762.9MiB / 7.754GiB,1840000000,4560000000
1782322008,rabbitmq,397.01%,9.58%,760.5MiB / 7.754GiB,1850000000,4580000000
1782322010,rabbitmq,395.58%,9.55%,758.3MiB / 7.754GiB,1860000000,4600000000
1782322013,rabbitmq,397.94%,9.56%,758.9MiB / 7.754GiB,1870000000,4620000000
1782322015,rabbitmq,396.99%,9.52%,756.2MiB / 7.754GiB,1870000000,4640000000
1782322017,rabbitmq,397.27%,9.59%,761.7MiB / 7.754GiB,1880000000,4660000000
1782322019,rabbitmq,394.46%,9.61%,762.7MiB / 7.754GiB,1890000000,4680000000
1782322021,rabbitmq,398.59%,9.60%,761.9MiB / 7.754GiB,1900000000,4700000000
1782322023,rabbitmq,397.85%,9.64%,765.3MiB / 7.754GiB,1910000000,4720000000
1782322025,rabbitmq,396.31%,9.68%,768.4MiB / 7.754GiB,1920000000,4740000000
1782322027,rabbitmq,397.97%,9.77%,775.5MiB / 7.754GiB,1920000000,4770000000
1782322029,rabbitmq,398.59%,9.80%,778.3MiB / 7.754GiB,1930000000,4780000000
1782322031,rabbitmq,395.71%,9.77%,775.7MiB / 7.754GiB,1940000000,4810000000
1782322033,rabbitmq,399.54%,9.82%,779.4MiB / 7.754GiB,1950000000,4830000000
1782322035,rabbitmq,396.69%,9.93%,788.4MiB / 7.754GiB,1960000000,4850000000
