transport,run_id,time_s,phase,phase_time_s,target_throughput_msg_s,delivery_throughput_msg_s,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_latency_ms,cpu_cores,memory_gb,network_rx_gbps,network_tx_gbps
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,38,baseline,38,100000,99906.49,6.321936,12.841077,13.560116,6.617839,1.382,0.060127,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,39,baseline,39,100000,100067.68,6.398347,13.13347,13.94436,6.758877,1.382,0.060127,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,40,baseline,40,100000,100113.87,6.582698,13.238544,14.090212,6.930793,1.3488,0.060479,0.024,0.128
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,41,baseline,41,100000,99702.04,6.333323,12.836985,13.581869,6.654226,1.3488,0.060479,0.024,0.128
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,42,baseline,42,100000,100094.51,6.36812,12.828814,13.562799,6.6328,1.5222,0.060986,0.024,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,43,baseline,43,100000,99699.32,6.370862,12.965181,13.804342,6.684534,1.5222,0.060986,0.024,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,44,baseline,44,100000,100511.66,6.556193,13.31938,14.100906,6.941112,1.5239,0.06125,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,45,baseline,45,100000,99780.72,6.62406,13.340508,14.174891,6.971253,1.5239,0.06125,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,46,baseline,46,100000,99676.24,6.60802,13.329415,14.205572,6.951035,1.4879,0.06124,0.024,0.128
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,47,baseline,47,100000,100546.26,6.551099,13.247421,14.475272,6.94198,1.4879,0.06124,0.024,0.128
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,48,baseline,48,100000,99729.68,6.415806,13.047818,13.830081,6.755828,1.3592,0.061279,0.02,0.12
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,49,baseline,49,100000,99926.2,6.345042,12.920568,13.669409,6.691975,1.3592,0.061279,0.02,0.12
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,50,baseline,50,100000,99788.45,6.383258,13.044639,13.773874,6.734459,1.4119,0.061699,0.02,0.12
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,51,baseline,51,100000,100280.95,6.346685,13.013516,14.11106,6.702289,1.4119,0.061699,0.02,0.12
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,52,baseline,52,100000,99976.83,6.7445,13.67424,14.674236,7.135594,1.4119,0.061699,0.02,0.12
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,53,baseline,53,100000,99959.06,6.797232,13.879353,14.816429,7.287002,1.3793,0.06166,0.013333,0.082667
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,54,baseline,54,100000,100128.53,6.956053,14.020566,14.826601,7.386883,1.3793,0.06166,0.013333,0.082667
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,55,baseline,55,100000,100027.82,6.900699,13.934842,14.746344,7.327474,1.3924,0.061836,0.024,0.128
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,56,baseline,56,100000,99817.9,7.014866,14.173803,15.153778,7.472947,1.3924,0.061836,0.024,0.128
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,57,baseline,57,100000,100015.16,6.674023,13.562557,14.489952,7.080618,1.432,0.061963,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,58,baseline,58,100000,100043.8,6.909385,13.962365,14.823696,7.301612,1.432,0.061963,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,59,baseline,59,100000,100071.82,6.607249,13.420937,14.315478,6.995795,1.4234,0.061924,0.024,0.12
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,60,burst,0,1000000,938960.95,8.30322,16.497725,17.933093,8.846178,1.4234,0.061924,0.024,0.12
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,61,burst,1,1000000,1000832.54,8.318934,16.34285,17.582109,8.816549,1.3724,0.062256,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,62,burst,2,1000000,996613.55,8.34669,16.315002,17.514653,8.8166,1.3724,0.062256,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,63,burst,3,1000000,1004546.83,8.417883,16.392496,17.826373,8.868163,1.3737,0.062549,0.024,0.128
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,64,burst,4,1000000,997655.53,8.501937,16.237192,17.827379,8.721922,1.3737,0.062549,0.024,0.128
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,65,burst,5,1000000,997085.13,8.27993,16.37246,17.648427,8.805178,1.3153,0.062383,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,66,burst,6,1000000,1004609.78,8.305068,16.560877,18.006969,8.865389,1.3153,0.062383,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,67,burst,7,1000000,996023.65,8.61695,16.570642,17.844428,8.937235,1.3766,0.062363,0.024,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,68,burst,8,1000000,1002764.45,8.421574,16.648438,17.823554,8.976475,1.3766,0.062363,0.024,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,69,burst,9,1000000,1000204.55,8.255423,16.506976,17.927796,8.713792,1.3611,0.06248,0.024,0.128
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,70,burst,10,1000000,995796.56,8.309393,16.321234,17.612713,8.755189,1.3611,0.06248,0.024,0.128
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,71,burst,11,1000000,1004282.47,8.400524,16.471985,17.76505,8.905839,1.3396,0.062646,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,72,burst,12,1000000,996458.63,8.309721,16.287864,17.56819,8.779427,1.3396,0.062646,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,73,burst,13,1000000,1003682.62,8.486523,16.252268,17.440424,8.768462,1.1997,0.062852,0.024,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,74,burst,14,1000000,997415.25,8.485691,16.545141,17.931487,8.92767,1.1997,0.062852,0.024,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,75,burst,15,1000000,998465.85,9.032784,17.418752,19.501134,9.572805,1.1568,0.063174,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,76,burst,16,1000000,1001598.14,9.104191,17.101555,18.362876,9.499201,1.1568,0.063174,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,77,burst,17,1000000,1001254.52,8.841969,16.981633,18.051757,9.354437,1.1568,0.063174,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,78,burst,18,1000000,1000876.24,8.810797,16.881527,18.210753,9.187871,1.3848,0.062979,0.016,0.085333
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,79,burst,19,1000000,1001047.66,9.015668,16.952632,19.429049,9.249859,1.3848,0.062979,0.016,0.085333
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,80,burst,20,1000000,994044.49,8.841165,16.750704,17.921748,9.119013,1.373,0.062842,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,81,burst,21,1000000,1004813.13,8.762592,17.054269,18.380001,9.241262,1.373,0.062842,0.02,0.124
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,82,burst,22,1000000,999711.01,8.435538,16.126323,17.35425,8.745419,1.373,0.062568,0.024,0.12
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,83,burst,23,1000000,998838.14,8.257272,16.486486,17.77442,8.819889,1.373,0.062568,0.024,0.12
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,84,burst,24,1000000,1002095.5,8.395114,16.803824,18.316,8.998384,1.4101,0.062881,0.02,0.12
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,85,burst,25,1000000,996715.25,8.401693,16.761622,19.154304,8.956666,1.4101,0.062881,0.02,0.12
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,86,burst,26,1000000,1000746.58,9.005929,17.14624,18.549716,9.399724,1.8178,0.062451,0.028,0.68
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,87,burst,27,1000000,998937.31,9.00871,17.165727,18.548007,9.546648,1.8178,0.062451,0.028,0.68
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,88,burst,28,1000000,999530.15,9.019279,16.841163,18.059407,9.314853,1.8665,0.063691,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,89,burst,29,1000000,1001908,8.711302,16.841718,18.039179,9.12436,1.8665,0.063691,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,90,burst,30,1000000,996775.33,8.666783,16.960868,18.159478,9.240415,1.9242,0.062832,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,91,burst,31,1000000,1003190.9,8.944932,16.802727,18.240924,9.253579,1.9242,0.062832,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,92,burst,32,1000000,996933.1,8.55168,16.738425,18.038555,9.156153,1.9201,0.062705,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,93,burst,33,1000000,1001773.37,8.494299,16.49828,17.870467,9.025366,1.9201,0.062705,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,94,burst,34,1000000,1002444.98,8.629155,17.158628,18.414389,9.327331,1.8606,0.064658,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,95,burst,35,1000000,997645.15,9.481806,16.666577,17.737742,9.276542,1.8606,0.064658,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,96,burst,36,1000000,999341.31,9.107094,16.864878,18.145951,9.202267,1.8421,0.062539,0.028,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,97,burst,37,1000000,1001659.36,9.192118,17.294663,18.265183,9.66605,1.8421,0.062539,0.028,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,98,burst,38,1000000,999818.55,9.258107,17.103259,18.290898,9.454551,1.843,0.062383,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,99,burst,39,1000000,1002188.79,8.228408,16.766475,18.18738,8.88679,1.843,0.062383,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,100,burst,40,1000000,1000389.52,8.318347,16.422011,17.694819,8.822049,1.843,0.062383,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,101,burst,41,1000000,998773.78,8.176664,16.33284,17.594243,8.775466,2.2697,0.061992,0.021333,0.56
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,102,burst,42,1000000,1000687.9,8.38644,16.391768,17.839671,8.900791,2.2697,0.061992,0.021333,0.56
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,103,burst,43,1000000,1000474.95,8.316423,16.548815,17.887131,8.822484,1.8978,0.062393,0.036,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,104,burst,44,1000000,997253.14,8.70105,16.858214,18.051342,9.150905,1.8978,0.062393,0.036,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,105,burst,45,1000000,999875.83,8.305166,16.886898,18.11587,9.029968,1.9695,0.061807,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,106,burst,46,1000000,1002928.26,8.413236,16.502441,17.591181,8.90864,1.9695,0.061807,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,107,burst,47,1000000,997432.59,8.731638,16.69562,17.888774,9.082162,1.917,0.06208,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,108,burst,48,1000000,1000384.61,8.899052,17.489196,19.637002,9.579453,1.917,0.06208,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,109,burst,49,1000000,998395.65,9.135838,15.71887,16.641035,8.72541,1.8879,0.061729,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,110,burst,50,1000000,1000482.68,9.674953,16.720277,19.457113,9.22646,1.8879,0.061729,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,111,burst,51,1000000,1001232.96,9.307777,16.872143,17.96224,9.436436,1.9042,0.062012,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,112,burst,52,1000000,1003190.37,8.40737,16.921334,18.097311,9.218993,1.9042,0.062012,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,113,burst,53,1000000,997689.8,7.901332,16.041456,17.31454,8.506061,2.3463,0.062607,0.036,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,114,burst,54,1000000,999880.93,8.169493,16.44621,17.857526,8.830252,2.3463,0.062607,0.036,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,115,burst,55,1000000,1001627.56,8.269631,16.358689,17.656703,8.855066,1.9618,0.064609,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,116,burst,56,1000000,997935.65,8.163951,16.305222,17.503146,8.752228,1.9618,0.064609,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,117,burst,57,1000000,998798.97,8.726221,16.736474,17.947904,9.10993,2.3971,0.064512,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,118,burst,58,1000000,999409.94,8.96547,17.330336,19.126548,9.508047,2.3971,0.064512,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,119,burst,59,1000000,1001807.43,8.910989,16.392865,17.681348,8.882502,2.2853,0.062109,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,120,recovery,0,100000,165708.23,7.504085,15.679503,17.248612,8.099082,2.2853,0.062109,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,121,recovery,1,100000,99730.96,6.612892,13.685453,14.505169,7.195374,2.3676,0.06209,0.036,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,122,recovery,2,100000,100434.85,6.702467,13.586361,14.339073,7.183412,2.3676,0.06209,0.036,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,123,recovery,3,100000,99861.23,6.873574,14.091139,15.24015,7.439777,2.334,0.06208,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,124,recovery,4,100000,100055.74,6.759988,13.697801,14.637905,7.214564,2.334,0.06208,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,125,recovery,5,100000,100048.01,6.638608,13.726265,14.885003,7.22934,1.8805,0.061748,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,126,recovery,6,100000,99857.61,6.889345,13.822253,14.627773,7.324883,1.8805,0.061748,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,127,recovery,7,100000,100043.84,6.610369,13.652395,14.926286,7.140253,1.86,0.062852,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,128,recovery,8,100000,100019.6,6.495122,13.320596,14.078376,6.936896,1.86,0.062852,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,129,recovery,9,100000,100071.88,6.583279,13.253723,14.066462,6.943023,1.86,0.062852,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,130,recovery,10,100000,100032.73,6.563687,13.396075,14.187411,6.989391,2.0024,0.062031,0.021333,0.533333
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,131,recovery,11,100000,99677.81,6.530612,13.39216,14.094683,6.947618,2.0024,0.062031,0.021333,0.533333
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,132,recovery,12,100000,100322.34,6.760522,13.738847,14.577066,7.215756,1.8887,0.063086,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,133,recovery,13,100000,99948.52,6.708142,13.768212,14.700106,7.22536,1.8887,0.063086,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,134,recovery,14,100000,99859.6,6.847288,13.75982,14.478257,7.303623,2.3445,0.062305,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,135,recovery,15,100000,100140.48,6.82158,14.08927,14.909308,7.346819,2.3445,0.062305,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,136,recovery,16,100000,99778.31,6.522354,13.401986,14.178732,6.979817,2.3575,0.061943,0.036,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,137,recovery,17,100000,100331.92,6.822386,13.855649,14.923742,7.328279,2.3575,0.061943,0.036,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,138,recovery,18,100000,99789.97,6.803799,13.670252,14.616655,7.262733,1.8066,0.0629,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,139,recovery,19,100000,99885.56,6.790795,14.150106,14.948845,7.360754,1.8066,0.0629,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,140,recovery,20,100000,100240.93,6.783558,13.973712,14.75978,7.312316,1.9973,0.062812,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,141,recovery,21,100000,100049.47,6.865076,14.091754,14.93565,7.374068,1.9973,0.062812,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,142,recovery,22,100000,99870.18,6.727091,13.761483,14.590636,7.270218,1.9307,0.061855,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,143,recovery,23,100000,100039.98,6.813973,14.004595,14.813871,7.348345,1.9307,0.061855,0.032,0.8
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,144,recovery,24,100000,99994.09,6.753131,13.966596,14.721493,7.302581,1.9631,0.062061,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,145,recovery,25,100000,100033.81,7.277359,14.453403,15.27391,7.69248,1.9631,0.062061,0.032,0.84
zenoh,fanout_bursty_20260616_034111_zenoh_p64_s1000_u10_bursty,146,recovery,26,100000,99605.23,6.794486,13.891365,14.661988,7.317319,1.4056,0.063398,0.024,0.2
