timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781581649,router1,231.72%,0.91%,72.39MiB / 7.754GiB,913000000,17900000000
1781581651,router1,232.59%,0.90%,71.55MiB / 7.754GiB,924000000,18300000000
1781581653,router1,205.54%,0.91%,72.11MiB / 7.754GiB,935000000,18700000000
1781581655,router1,223.63%,0.91%,71.87MiB / 7.754GiB,946000000,19100000000
1781581657,router1,227.33%,0.90%,71.49MiB / 7.754GiB,958000000,19500000000
1781581659,router1,137.85%,0.93%,73.47MiB / 7.754GiB,964000000,19500000000
1781581661,router1,133.42%,0.92%,73.12MiB / 7.754GiB,969000000,19600000000
1781581663,router1,120.93%,0.92%,73.18MiB / 7.754GiB,975000000,19600000000
1781581665,router1,119.94%,0.92%,73.09MiB / 7.754GiB,980000000,19600000000
1781581668,router1,136.84%,0.92%,73MiB / 7.754GiB,986000000,19600000000
1781581670,router1,133.94%,0.92%,73.16MiB / 7.754GiB,991000000,19700000000
1781581672,router1,143.00%,0.92%,73.12MiB / 7.754GiB,997000000,19700000000
1781581674,router1,139.67%,0.92%,73.23MiB / 7.754GiB,1000000000,19700000000
1781581676,router1,143.70%,0.92%,73.27MiB / 7.754GiB,1010000000,19800000000
1781581678,router1,137.39%,0.92%,73.33MiB / 7.754GiB,1010000000,19800000000
1781581680,router1,133.53%,0.92%,73.04MiB / 7.754GiB,1020000000,19800000000
1781581682,router1,149.19%,0.92%,73.18MiB / 7.754GiB,1020000000,19900000000
1781581684,router1,147.88%,0.92%,73.12MiB / 7.754GiB,1030000000,19900000000
1781581686,router1,139.56%,0.92%,72.93MiB / 7.754GiB,1030000000,19900000000
1781581688,router1,138.93%,0.92%,73.23MiB / 7.754GiB,1040000000,20000000000
1781581690,router1,144.22%,0.92%,73.2MiB / 7.754GiB,1040000000,20000000000
1781581692,router1,138.57%,0.93%,73.45MiB / 7.754GiB,1050000000,20000000000
1781581694,router1,148.48%,0.92%,73.04MiB / 7.754GiB,1060000000,20000000000
1781581697,router1,140.56%,0.92%,73.11MiB / 7.754GiB,1060000000,20100000000
1781581699,router1,143.36%,0.92%,73.11MiB / 7.754GiB,1070000000,20100000000
1781581701,router1,137.01%,0.92%,73.22MiB / 7.754GiB,1070000000,20100000000
1781581703,router1,140.77%,0.92%,73.17MiB / 7.754GiB,1080000000,20200000000
1781581705,router1,142.19%,0.92%,73.13MiB / 7.754GiB,1080000000,20200000000
1781581707,router1,120.13%,0.92%,73.29MiB / 7.754GiB,1090000000,20200000000
1781581709,router1,137.52%,0.92%,73.27MiB / 7.754GiB,1090000000,20300000000
1781581711,router1,137.30%,0.92%,73.19MiB / 7.754GiB,1100000000,20300000000
1781581713,router1,137.06%,0.92%,73.18MiB / 7.754GiB,1100000000,20300000000
1781581715,router1,132.80%,0.92%,73.16MiB / 7.754GiB,1110000000,20400000000
1781581717,router1,136.10%,0.92%,73.19MiB / 7.754GiB,1120000000,20400000000
1781581719,router1,233.80%,0.93%,74.05MiB / 7.754GiB,1130000000,21000000000
1781581721,router1,256.28%,0.99%,78.66MiB / 7.754GiB,1140000000,21600000000
1781581723,router1,301.30%,1.12%,89.09MiB / 7.754GiB,1160000000,22200000000
1781581726,router1,300.08%,1.13%,90MiB / 7.754GiB,1170000000,22700000000
1781581728,router1,301.54%,1.12%,89.04MiB / 7.754GiB,1190000000,23300000000
1781581730,router1,299.92%,1.12%,89.29MiB / 7.754GiB,1200000000,23900000000
1781581732,router1,301.74%,1.12%,89.11MiB / 7.754GiB,1210000000,24500000000
1781581734,router1,303.64%,1.12%,89.04MiB / 7.754GiB,1230000000,25100000000
1781581736,router1,300.84%,1.12%,89MiB / 7.754GiB,1240000000,25700000000
1781581738,router1,255.19%,1.11%,88.41MiB / 7.754GiB,1260000000,26300000000
1781581740,router1,300.54%,1.13%,89.46MiB / 7.754GiB,1270000000,26900000000
1781581742,router1,300.68%,1.12%,88.99MiB / 7.754GiB,1290000000,27500000000
1781581744,router1,301.86%,1.12%,88.79MiB / 7.754GiB,1300000000,28100000000
1781581746,router1,291.04%,1.13%,89.98MiB / 7.754GiB,1310000000,28700000000
1781581748,router1,295.45%,1.13%,89.61MiB / 7.754GiB,1330000000,29300000000
1781581750,router1,295.02%,1.13%,89.77MiB / 7.754GiB,1340000000,29900000000
1781581752,router1,294.63%,1.13%,89.87MiB / 7.754GiB,1350000000,30500000000
1781581754,router1,295.79%,1.14%,90.18MiB / 7.754GiB,1360000000,31000000000
1781581756,router1,262.27%,1.14%,90.39MiB / 7.754GiB,1380000000,31600000000
1781581758,router1,256.72%,1.13%,89.62MiB / 7.754GiB,1390000000,32200000000
1781581761,router1,259.37%,1.13%,89.53MiB / 7.754GiB,1410000000,32800000000
1781581763,router1,258.23%,1.13%,89.57MiB / 7.754GiB,1420000000,33400000000
1781581765,router1,253.75%,1.13%,89.73MiB / 7.754GiB,1440000000,34000000000
1781581767,router1,298.65%,1.14%,90.12MiB / 7.754GiB,1450000000,34600000000
1781581769,router1,249.98%,1.14%,90.41MiB / 7.754GiB,1470000000,35200000000
1781581771,router1,297.32%,1.15%,91.39MiB / 7.754GiB,1480000000,35800000000
1781581773,router1,292.53%,1.16%,91.95MiB / 7.754GiB,1500000000,36400000000
1781581775,router1,297.55%,1.15%,91.22MiB / 7.754GiB,1510000000,37000000000
1781581777,router1,294.59%,1.15%,91.03MiB / 7.754GiB,1530000000,37600000000
1781581779,router1,151.49%,1.17%,92.91MiB / 7.754GiB,1530000000,37700000000
1781581781,router1,139.02%,1.17%,92.87MiB / 7.754GiB,1540000000,37800000000
1781581783,router1,139.67%,1.17%,92.87MiB / 7.754GiB,1550000000,37800000000
1781581785,router1,138.10%,1.17%,92.87MiB / 7.754GiB,1550000000,37800000000
1781581788,router1,138.59%,1.17%,92.79MiB / 7.754GiB,1560000000,37900000000
1781581790,router1,137.46%,1.17%,92.89MiB / 7.754GiB,1570000000,37900000000
1781581792,router1,136.45%,1.17%,93.1MiB / 7.754GiB,1570000000,37900000000
1781581794,router1,136.22%,1.17%,92.89MiB / 7.754GiB,1580000000,38000000000
1781581796,router1,135.12%,1.17%,92.64MiB / 7.754GiB,1590000000,38000000000
1781581798,router1,137.67%,1.17%,92.79MiB / 7.754GiB,1590000000,38000000000
1781581800,router1,136.00%,1.17%,92.83MiB / 7.754GiB,1600000000,38100000000
1781581802,router1,137.18%,1.17%,92.82MiB / 7.754GiB,1600000000,38100000000
1781581804,router1,139.43%,1.17%,93.09MiB / 7.754GiB,1610000000,38100000000
1781581806,router1,142.01%,1.17%,92.96MiB / 7.754GiB,1620000000,38200000000
1781581808,router1,143.97%,1.17%,92.71MiB / 7.754GiB,1620000000,38200000000
1781581810,router1,142.08%,1.17%,92.77MiB / 7.754GiB,1630000000,38200000000
1781581813,router1,136.03%,1.17%,92.93MiB / 7.754GiB,1630000000,38300000000
1781581815,router1,145.52%,1.17%,93.04MiB / 7.754GiB,1640000000,38300000000
1781581817,router1,141.94%,1.17%,92.92MiB / 7.754GiB,1640000000,38300000000
1781581819,router1,139.56%,1.17%,92.93MiB / 7.754GiB,1650000000,38300000000
1781581821,router1,140.25%,1.17%,92.87MiB / 7.754GiB,1660000000,38400000000
1781581823,router1,142.34%,1.17%,92.86MiB / 7.754GiB,1660000000,38400000000
1781581825,router1,144.32%,1.17%,93.05MiB / 7.754GiB,1670000000,38400000000
1781581827,router1,145.79%,1.17%,93.15MiB / 7.754GiB,1670000000,38500000000
1781581829,router1,144.55%,1.17%,92.84MiB / 7.754GiB,1680000000,38500000000
1781581831,router1,144.18%,1.17%,93.19MiB / 7.754GiB,1680000000,38500000000
1781581833,router1,143.52%,1.17%,92.96MiB / 7.754GiB,1690000000,38600000000
1781581835,router1,142.22%,1.17%,92.76MiB / 7.754GiB,1700000000,38600000000
1781581838,router1,184.35%,1.22%,96.98MiB / 7.754GiB,1700000000,38700000000
1781581840,router1,313.37%,1.39%,110.7MiB / 7.754GiB,1720000000,39500000000
1781581842,router1,308.61%,1.39%,110.4MiB / 7.754GiB,1730000000,40300000000
1781581844,router1,296.66%,1.39%,110.3MiB / 7.754GiB,1750000000,41100000000
1781581846,router1,303.68%,1.39%,110.7MiB / 7.754GiB,1760000000,41900000000
1781581848,router1,304.17%,1.41%,112.1MiB / 7.754GiB,1780000000,42600000000
1781581850,router1,302.70%,1.52%,121.1MiB / 7.754GiB,1790000000,43300000000
1781581852,router1,304.11%,1.59%,125.9MiB / 7.754GiB,1810000000,44000000000
1781581854,router1,304.16%,1.64%,130.6MiB / 7.754GiB,1820000000,44700000000
1781581856,router1,301.48%,1.68%,133.6MiB / 7.754GiB,1840000000,45300000000
1781581858,router1,303.39%,1.72%,136.3MiB / 7.754GiB,1850000000,46000000000
1781581860,router1,304.51%,1.74%,137.8MiB / 7.754GiB,1870000000,46600000000
1781581862,router1,302.55%,1.77%,140.9MiB / 7.754GiB,1880000000,47300000000
1781581864,router1,302.56%,1.78%,141.3MiB / 7.754GiB,1900000000,48000000000
1781581867,router1,315.04%,1.79%,142.1MiB / 7.754GiB,1910000000,48700000000
1781581869,router1,299.69%,1.79%,142.3MiB / 7.754GiB,1930000000,49400000000
1781581871,router1,301.95%,1.81%,144.1MiB / 7.754GiB,1940000000,50000000000
1781581873,router1,300.98%,1.82%,144.4MiB / 7.754GiB,1960000000,50700000000
1781581875,router1,302.93%,1.85%,147.3MiB / 7.754GiB,1970000000,51400000000
1781581877,router1,303.38%,1.86%,147.3MiB / 7.754GiB,1990000000,52000000000
1781581879,router1,304.06%,1.85%,147MiB / 7.754GiB,2000000000,52700000000
1781581881,router1,294.27%,1.86%,147.5MiB / 7.754GiB,2020000000,53400000000
1781581883,router1,293.55%,1.85%,147.2MiB / 7.754GiB,2030000000,54000000000
1781581885,router1,300.59%,1.88%,149MiB / 7.754GiB,2040000000,54700000000
1781581887,router1,297.44%,1.87%,148.6MiB / 7.754GiB,2060000000,55400000000
1781581889,router1,296.15%,1.89%,149.9MiB / 7.754GiB,2070000000,56100000000
1781581892,router1,296.90%,1.90%,151MiB / 7.754GiB,2090000000,56800000000
1781581894,router1,312.61%,1.91%,151.6MiB / 7.754GiB,2100000000,57600000000
1781581896,router1,314.19%,1.92%,152.1MiB / 7.754GiB,2110000000,58400000000
1781581898,router1,310.44%,1.92%,152.3MiB / 7.754GiB,2130000000,59300000000
1781581900,router1,300.02%,1.98%,157.6MiB / 7.754GiB,2140000000,60000000000
1781581902,router1,299.94%,1.98%,157.2MiB / 7.754GiB,2150000000,60700000000
1781581904,router1,238.80%,1.91%,151.4MiB / 7.754GiB,2150000000,61200000000
1781581906,router1,143.36%,1.92%,152.8MiB / 7.754GiB,2160000000,61300000000
1781581908,router1,142.10%,1.93%,153.1MiB / 7.754GiB,2170000000,61300000000
1781581910,router1,150.12%,1.93%,152.9MiB / 7.754GiB,2170000000,61300000000
1781581912,router1,142.26%,1.93%,153.3MiB / 7.754GiB,2180000000,61400000000
1781581914,router1,142.34%,1.92%,152.8MiB / 7.754GiB,2190000000,61400000000
1781581917,router1,142.11%,1.93%,153.1MiB / 7.754GiB,2190000000,61400000000
1781581919,router1,136.67%,1.92%,152.8MiB / 7.754GiB,2200000000,61500000000
1781581921,router1,135.31%,1.92%,152.6MiB / 7.754GiB,2210000000,61500000000
1781581923,router1,143.81%,1.93%,153MiB / 7.754GiB,2210000000,61500000000
1781581925,router1,136.72%,1.93%,152.9MiB / 7.754GiB,2220000000,61600000000
1781581927,router1,137.78%,1.92%,152.8MiB / 7.754GiB,2220000000,61600000000
1781581929,router1,138.04%,1.93%,153MiB / 7.754GiB,2230000000,61600000000
1781581931,router1,144.31%,1.93%,153.1MiB / 7.754GiB,2240000000,61700000000
1781581933,router1,143.21%,1.92%,152.8MiB / 7.754GiB,2240000000,61700000000
1781581935,router1,141.51%,1.92%,152.8MiB / 7.754GiB,2250000000,61700000000
1781581937,router1,141.54%,1.93%,152.9MiB / 7.754GiB,2250000000,61800000000
1781581939,router1,142.01%,1.93%,153MiB / 7.754GiB,2260000000,61800000000
1781581942,router1,140.67%,1.93%,153MiB / 7.754GiB,2270000000,61800000000
1781581944,router1,142.03%,1.93%,152.9MiB / 7.754GiB,2270000000,61900000000
1781581946,router1,143.05%,1.93%,153MiB / 7.754GiB,2280000000,61900000000
1781581948,router1,142.96%,1.92%,152.8MiB / 7.754GiB,2280000000,61900000000
1781581950,router1,142.28%,1.92%,152.8MiB / 7.754GiB,2290000000,61900000000
1781581952,router1,142.14%,1.93%,152.9MiB / 7.754GiB,2290000000,62000000000
1781581954,router1,141.12%,1.92%,152.8MiB / 7.754GiB,2300000000,62000000000
1781581956,router1,142.28%,1.93%,153MiB / 7.754GiB,2310000000,62000000000
1781581958,router1,285.93%,1.95%,154.8MiB / 7.754GiB,2320000000,62300000000
1781581960,router1,317.52%,1.99%,157.8MiB / 7.754GiB,2330000000,63200000000
1781581962,router1,316.03%,2.02%,160.3MiB / 7.754GiB,2350000000,64100000000
1781581964,router1,317.18%,2.04%,162MiB / 7.754GiB,2360000000,64900000000
1781581966,router1,317.57%,2.08%,164.8MiB / 7.754GiB,2380000000,65800000000
1781581969,router1,315.80%,2.12%,168.3MiB / 7.754GiB,2400000000,66700000000
1781581971,router1,316.45%,2.12%,168.6MiB / 7.754GiB,2410000000,67500000000
1781581973,router1,317.43%,2.15%,170.9MiB / 7.754GiB,2430000000,68400000000
1781581975,router1,315.52%,2.17%,172.2MiB / 7.754GiB,2440000000,69300000000
1781581977,router1,304.64%,2.18%,173.1MiB / 7.754GiB,2460000000,70100000000
1781581979,router1,301.73%,2.20%,174.8MiB / 7.754GiB,2470000000,71000000000
1781581981,router1,304.73%,2.18%,173.2MiB / 7.754GiB,2490000000,71900000000
1781581983,router1,303.96%,2.21%,175.5MiB / 7.754GiB,2510000000,72700000000
