timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781559995,router1,253.92%,1.14%,90.86MiB / 7.754GiB,209000000,7200000000
1781559997,router1,283.40%,1.16%,92.09MiB / 7.754GiB,222000000,7980000000
1781559999,router1,291.13%,1.20%,95.64MiB / 7.754GiB,235000000,8760000000
1781560001,router1,292.46%,1.20%,95.25MiB / 7.754GiB,249000000,9540000000
1781560003,router1,293.65%,1.23%,97.96MiB / 7.754GiB,264000000,10300000000
1781560006,router1,301.73%,1.44%,114.7MiB / 7.754GiB,280000000,11000000000
1781560008,router1,301.30%,1.58%,125.4MiB / 7.754GiB,296000000,11600000000
1781560010,router1,301.39%,1.67%,132.5MiB / 7.754GiB,312000000,12300000000
1781560012,router1,300.81%,1.76%,139.4MiB / 7.754GiB,329000000,12900000000
1781560014,router1,302.71%,1.80%,142.6MiB / 7.754GiB,345000000,13600000000
1781560016,router1,298.57%,1.84%,146.3MiB / 7.754GiB,361000000,14300000000
1781560018,router1,300.77%,1.87%,148.5MiB / 7.754GiB,377000000,14900000000
1781560020,router1,312.92%,1.90%,150.7MiB / 7.754GiB,393000000,15700000000
1781560022,router1,300.12%,1.91%,151.9MiB / 7.754GiB,408000000,16300000000
1781560024,router1,300.76%,1.93%,153MiB / 7.754GiB,424000000,17000000000
1781560027,router1,302.02%,1.94%,154MiB / 7.754GiB,439000000,17700000000
1781560029,router1,292.67%,1.96%,155.3MiB / 7.754GiB,455000000,18400000000
1781560031,router1,292.86%,1.97%,156.4MiB / 7.754GiB,470000000,19100000000
1781560033,router1,295.17%,1.97%,156.5MiB / 7.754GiB,485000000,19700000000
1781560035,router1,294.32%,1.99%,157.8MiB / 7.754GiB,501000000,20400000000
1781560037,router1,297.13%,1.97%,156.8MiB / 7.754GiB,516000000,21100000000
1781560039,router1,297.48%,1.93%,153.4MiB / 7.754GiB,524000000,21900000000
1781560041,router1,297.72%,1.88%,149.2MiB / 7.754GiB,532000000,22800000000
1781560044,router1,81.74%,1.88%,149.4MiB / 7.754GiB,536000000,22900000000
1781560046,router1,82.68%,1.88%,149.4MiB / 7.754GiB,539000000,22900000000
1781560048,router1,81.59%,1.88%,149.4MiB / 7.754GiB,542000000,23000000000
1781560050,router1,82.17%,1.88%,149.3MiB / 7.754GiB,545000000,23000000000
1781560052,router1,79.50%,1.88%,149.3MiB / 7.754GiB,548000000,23000000000
1781560054,router1,80.39%,1.89%,149.7MiB / 7.754GiB,551000000,23000000000
1781560056,router1,80.05%,1.88%,149.3MiB / 7.754GiB,554000000,23000000000
1781560058,router1,83.61%,1.88%,149.6MiB / 7.754GiB,557000000,23000000000
1781560060,router1,82.93%,1.88%,149.4MiB / 7.754GiB,559000000,23000000000
1781560062,router1,85.39%,1.88%,149.6MiB / 7.754GiB,562000000,23000000000
1781560065,router1,78.80%,1.88%,149.4MiB / 7.754GiB,565000000,23000000000
1781560067,router1,74.03%,1.88%,149.5MiB / 7.754GiB,568000000,23000000000
1781560069,router1,82.38%,1.88%,149.3MiB / 7.754GiB,571000000,23000000000
1781560071,router1,88.77%,1.88%,149.5MiB / 7.754GiB,574000000,23000000000
1781560073,router1,81.64%,1.88%,149.4MiB / 7.754GiB,577000000,23000000000
1781560075,router1,83.48%,1.88%,149.4MiB / 7.754GiB,580000000,23000000000
1781560077,router1,81.29%,1.88%,149.2MiB / 7.754GiB,583000000,23100000000
1781560079,router1,83.63%,1.88%,149.3MiB / 7.754GiB,586000000,23100000000
1781560081,router1,81.10%,1.88%,149.3MiB / 7.754GiB,588000000,23100000000
1781560083,router1,81.41%,1.88%,149.5MiB / 7.754GiB,591000000,23100000000
1781560086,router1,86.17%,1.88%,149.4MiB / 7.754GiB,594000000,23100000000
1781560088,router1,86.50%,1.88%,149.4MiB / 7.754GiB,597000000,23100000000
1781560090,router1,87.48%,1.88%,149.4MiB / 7.754GiB,600000000,23100000000
1781560092,router1,84.25%,1.88%,149.4MiB / 7.754GiB,603000000,23100000000
1781560094,router1,84.35%,1.88%,149.2MiB / 7.754GiB,606000000,23100000000
1781560096,router1,84.85%,1.88%,149.6MiB / 7.754GiB,609000000,23100000000
