transport,host,port,payload,subs,pubs,phase,phase_start_s,phase_end_s,rate_per_pub,rate,delivery_rate,run_id,sub_tps,p25_ms,p50_ms,p75_ms,p95_ms,p99_ms,min_ms,max_ms,avg_latency_ms,pub_tps,sent,recv,errors,loss_pct,artifacts_dir,max_cpu_perc,max_mem_perc,max_mem_used_bytes,avg_cpu_perc,avg_mem_perc,avg_mem_used_bytes,max_net_rx_bps,max_net_tx_bps,avg_net_rx_bps,avg_net_tx_bps
mqtt_hivemq,192.168.0.245,1885,64,1000,10,recovery,1020,1080,20,200,20000,fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty,22040.93,1.901,2.831,6.572,5.489,7.264,0.268,272.892,3.035,217.00,13020,1322456,0,-1.57,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty/fanout_singlesite,383.630000,12.030000,1001390080,309.860000,12.005172,999582190,40000000.000000,120000000.000000,22714285.714286,68571428.571429
mqtt_hivemq,192.168.0.245,1885,64,1000,10,burst,1080,1140,200,2000,200000,fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty,199483.47,2.358,35.056,16.467,100.471,122.304,0.268,553.648,43.172,2003.63,120218,11969008,0,0.44,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty/fanout_singlesite,391.600000,12.140000,1011141837,313.727931,12.058276,1003964515,44000000.000000,200000000.000000,26238095.238095,93333333.333333
mqtt_hivemq,192.168.0.245,1885,64,1000,10,recovery,1140,1200,20,200,20000,fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty,24193.27,2.766,4.221,25.070,9.872,12.653,0.268,553.648,4.720,233.63,14018,1451596,0,-3.55,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty/fanout_singlesite,394.540000,12.240000,1019111014,312.963448,12.211034,1016681211,44000000.000000,200000000.000000,26714285.714286,97619047.619048
mqtt_hivemq,192.168.0.245,1885,64,1000,10,burst,1200,1260,300,3000,300000,fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty,297683.33,3.640,138.744,59.265,342.636,388.463,0.268,2105.541,162.933,3003.48,180209,17861000,0,0.89,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty/fanout_singlesite,392.510000,12.600000,1049624576,304.920000,12.374828,1030305467,40000000.000000,240000000.000000,19523809.523810,112857142.857143
mqtt_hivemq,192.168.0.245,1885,64,1000,10,recovery,1260,1320,50,500,50000,fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty,57640.62,4.234,30.684,85.570,65.123,71.411,0.268,2105.541,31.491,550.07,33004,3458437,0,-4.79,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty/fanout_singlesite,392.290000,12.820000,1067450368,330.203448,12.744828,1061086596,40000000.000000,240000000.000000,23809523.809524,132380952.380952
mqtt_hivemq,192.168.0.245,1885,64,1000,10,burst,1320,1380,500,5000,500000,fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty,66560.12,4.038,3566.175,100.555,4590.495,4941.831,0.268,36238.787,3651.542,5008.47,300508,3993607,0,86.71,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty/fanout_singlesite,395.680000,66.730000,5555540197,324.515517,27.767241,2311904414,40000000.000000,200000000.000000,10952380.952381,71904761.904762
mqtt_hivemq,192.168.0.245,1885,64,1000,10,recovery,1380,1440,50,500,50000,fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty,0.00,4.118,,103.654,,,0.268,36238.787,,583.42,35005,0,0,100.00,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_044610_mqtt_hivemq_p64_s1000_u10_bursty/fanout_singlesite,400.230000,71.260000,5932423578,388.873103,71.146207,5923352310,40000000.000000,0.000000,1428571.428571,0.000000
mqtt_rabbitmq,192.168.0.245,1886,64,1000,10,warmup,1440,1500,20,200,20000,fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty,20123.73,1.865,2.267,2.715,3.611,4.243,0.682,62.718,2.350,200.32,12019,1207424,0,-0.46,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty/fanout_singlesite,210.110000,2.260000,187799962,99.014138,1.883793,156863354,12000000.000000,24480000.000000,5360523.809524,11182000.000000
mqtt_rabbitmq,192.168.0.245,1886,64,1000,10,baseline,1500,1560,20,200,20000,fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty,20546.80,1.878,2.294,2.727,3.648,5.100,0.682,62.718,2.415,203.52,12211,1232808,0,-0.96,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty/fanout_singlesite,204.760000,2.460000,204996608,191.184286,2.360357,196525612,12400000.000000,28000000.000000,11175308.641975,23269135.802469
mqtt_rabbitmq,192.168.0.245,1886,64,1000,10,burst,1560,1620,50,500,50000,fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty,50340.70,1.764,1.977,2.644,3.217,4.452,0.501,62.718,2.053,503.67,30220,3020442,0,0.05,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty/fanout_singlesite,274.860000,2.650000,220410675,229.512500,2.533929,210995961,28000000.000000,60000000.000000,16790123.456790,41037037.037037
mqtt_rabbitmq,192.168.0.245,1886,64,1000,10,recovery,1620,1680,20,200,20000,fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty,21195.90,1.714,2.284,2.606,3.892,4.949,0.476,62.718,2.418,208.67,12520,1271754,0,-1.58,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty/fanout_singlesite,273.740000,2.700000,224814694,229.836429,2.614643,217807960,20000000.000000,64000000.000000,13481481.481481,40444444.444444
mqtt_rabbitmq,192.168.0.245,1886,64,1000,10,burst,1680,1740,100,1000,100000,fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty,100267.02,1.500,1.517,2.479,2.615,3.791,0.415,62.718,1.605,1003.67,60220,6016021,0,0.10,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty/fanout_singlesite,291.480000,2.730000,227016704,235.878966,2.596897,216194677,56000000.000000,128000000.000000,27380952.380952,70285714.285714
mqtt_rabbitmq,192.168.0.245,1886,64,1000,10,recovery,1740,1800,20,200,20000,fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty,22138.20,1.391,4.346,2.388,9.462,15.575,0.415,396.362,4.723,217.00,13020,1328292,0,-2.02,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty/fanout_singlesite,299.050000,2.740000,228379853,239.133103,2.684138,223451546,40000000.000000,120000000.000000,22809523.809524,71428571.428571
mqtt_rabbitmq,192.168.0.245,1886,64,1000,10,burst,1800,1860,200,2000,200000,fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty,160405.83,1.553,6381.420,1389.958,6483.642,6496.578,0.415,13715.374,6379.099,2003.70,120222,9624350,0,19.95,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty/fanout_singlesite,400.430000,3.900000,324743987,298.735172,3.213103,267484506,92000000.000000,200000000.000000,39952380.952381,104761904.761905
mqtt_rabbitmq,192.168.0.245,1886,64,1000,10,recovery,1860,1920,20,200,20000,fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty,63420.45,1.795,9760.645,7303.249,10173.349,10197.721,0.415,16995.320,9715.679,233.63,14018,3805227,0,-171.45,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty/fanout_singlesite,400.640000,4.660000,388077978,355.389655,4.196207,349331287,80000000.000000,200000000.000000,38333333.333333,151904761.904762
mqtt_rabbitmq,192.168.0.245,1886,64,1000,10,burst,1920,1980,300,3000,300000,fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty,160126.12,1.986,14314.556,8550.371,14521.201,14544.021,0.415,30584.865,14301.081,3003.52,180211,9607567,0,46.69,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty/fanout_singlesite,400.850000,5.050000,420374118,293.798571,4.831429,402207539,120000000.000000,200000000.000000,40000000.000000,102222222.222222
mqtt_rabbitmq,192.168.0.245,1886,64,1000,10,recovery,1980,2040,50,500,50000,fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty,143782.92,2.344,35846.446,14051.436,36248.514,36290.275,0.415,54559.506,31310.652,550.20,33012,8626975,0,-161.33,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty/fanout_singlesite,401.130000,5.640000,469866906,399.143103,5.211379,433929675,80000000.000000,200000000.000000,44761904.761905,183809523.809524
mqtt_rabbitmq,192.168.0.245,1886,64,1000,10,burst,2040,2100,500,5000,500000,fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty,160619.87,2.702,20698.911,16908.358,21002.703,21032.429,0.415,54559.506,20638.610,5008.37,300502,9637192,0,67.93,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty/fanout_singlesite,401.500000,6.060000,504574771,377.954483,5.880000,489587366,80000000.000000,200000000.000000,40476190.476190,160952380.952381
mqtt_rabbitmq,192.168.0.245,1886,64,1000,10,recovery,2100,2160,50,500,50000,fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty,100916.12,3.238,35384.091,23838.402,36035.153,36092.117,0.415,62243.471,25461.754,583.43,35006,6054967,0,-72.97,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_054605_mqtt_rabbitmq_p64_s1000_u10_bursty/fanout_singlesite,401.560000,6.510000,542113792,391.020345,6.193103,515595667,80000000.000000,200000000.000000,42857142.857143,177619047.619048
mqtt_artemis,192.168.0.245,1887,64,1000,10,warmup,2160,2220,20,200,20000,fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty,19943.90,1.721,2.393,4.720,6.200,9.402,0.447,308.281,3.045,200.32,12019,1196634,0,0.44,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,298.110000,7.500000,624636723,111.220000,6.671724,555488560,12000000.000000,24800000.000000,5298285.714286,11072190.476190
mqtt_artemis,192.168.0.245,1887,64,1000,10,baseline,2220,2280,20,200,20000,fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty,20366.62,1.595,1.997,2.539,3.399,5.246,0.447,308.281,2.094,203.52,12211,1221997,0,-0.07,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,210.460000,7.460000,621071565,186.325000,7.441429,619539895,12000000.000000,28000000.000000,10933333.333333,23140740.740741
mqtt_artemis,192.168.0.245,1887,64,1000,10,burst,2280,2340,50,500,50000,fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty,50243.70,1.373,1.523,2.357,2.899,5.459,0.248,308.281,1.653,503.65,30219,3014622,0,0.24,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,246.870000,7.730000,643930522,214.001724,7.515517,625772078,28000000.000000,60000000.000000,16714285.714286,40809523.809524
mqtt_artemis,192.168.0.245,1887,64,1000,10,recovery,2340,2400,20,200,20000,fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty,20988.52,1.298,2.002,2.267,3.221,4.557,0.248,308.281,2.057,208.67,12520,1259311,0,-0.58,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,251.170000,7.760000,646447104,213.999655,7.712414,642223874,20000000.000000,60000000.000000,14047619.047619,40619047.619048
mqtt_artemis,192.168.0.245,1887,64,1000,10,burst,2400,2460,100,1000,100000,fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty,100036.27,1.161,1.232,2.142,3.034,5.701,0.235,308.281,1.458,1003.67,60220,6002176,0,0.33,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,294.490000,7.770000,647076250,230.414483,7.714483,642386584,52000000.000000,120000000.000000,27714285.714286,70952380.952381
mqtt_artemis,192.168.0.245,1887,64,1000,10,recovery,2460,2520,20,200,20000,fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty,22028.63,1.088,2.016,2.052,3.296,4.717,0.235,308.281,2.079,217.00,13020,1321718,0,-1.51,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,284.190000,7.840000,652528845,232.287241,7.747241,645087571,40000000.000000,120000000.000000,23095238.095238,71428571.428571
mqtt_artemis,192.168.0.245,1887,64,1000,10,burst,2520,2580,200,2000,200000,fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty,198523.28,1.276,247.140,20.397,565.130,599.509,0.235,2248.147,284.649,2003.67,120220,11911397,0,0.92,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,377.140000,8.350000,695520461,264.154483,7.802069,649592832,72000000.000000,280000000.000000,33809523.809524,125238095.238095
mqtt_artemis,192.168.0.245,1887,64,1000,10,recovery,2580,2640,20,200,20000,fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty,25108.77,1.462,54.372,58.215,93.124,98.276,0.235,2248.147,50.173,233.67,14020,1506526,0,-7.46,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,382.800000,8.750000,728760320,279.346552,8.627241,718307102,80000000.000000,280000000.000000,37000000.000000,135238095.238095
mqtt_artemis,192.168.0.245,1887,64,1000,10,burst,2640,2700,300,3000,300000,fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty,201325.97,1.659,10828.372,1079.100,13223.552,13505.558,0.235,32833.012,10818.094,3003.62,180217,12079558,0,32.97,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,395.560000,28.030000,2334314725,289.375172,14.428621,1201270794,80000000.000000,280000000.000000,26190476.190476,122380952.380952
mqtt_artemis,192.168.0.245,1887,64,1000,10,recovery,2700,2760,50,500,50000,fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty,151617.98,2.096,16038.300,10183.674,21456.023,22097.817,0.235,39191.577,15777.849,550.25,33015,9097079,0,-175.54,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,398.950000,33.190000,2763811455,380.513000,32.431333,2700353313,80000000.000000,400000000.000000,36781609.195402,230344827.586207
mqtt_artemis,192.168.0.245,1887,64,1000,10,burst,2760,2820,500,5000,500000,fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty,114935.18,2.311,9967.330,11154.211,10677.920,10798.348,0.235,46573.552,9967.183,5008.23,300494,6896111,0,77.05,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,398.680000,33.050000,2752000295,310.434483,30.282414,2521256879,40000000.000000,360000000.000000,29047619.047619,131428571.428571
mqtt_artemis,192.168.0.245,1887,64,1000,10,recovery,2820,2880,50,500,50000,fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty,135.68,2.408,52273.878,11764.953,52827.469,53034.321,0.235,65867.350,52123.267,583.42,35005,8141,0,99.77,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260619_061808_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,401.200000,34.580000,2878701830,397.274138,34.277241,2853894691,40000000.000000,80000000.000000,2857142.857143,10000000.000000
mqtt_artemis,192.168.0.245,1887,64,1000,10,warmup,2880,2940,20,200,20000,fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty,19941.00,1.651,2.110,3.997,5.513,7.771,0.487,294.912,2.682,200.33,12020,1196460,0,0.46,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,347.600000,7.710000,641833370,90.081379,6.371379,530528835,11600000.000000,24400000.000000,4231571.428571,8805523.809524
