timestamp,container,cpu_perc,mem_perc,mem_usage,net_rx_b,net_tx_b
1781221609,router1,82.96%,1.59%,126MiB / 7.754GiB,2480000000,106000000000
1781221611,router1,83.12%,1.58%,125.7MiB / 7.754GiB,2490000000,106000000000
1781221613,router1,86.15%,1.58%,125.8MiB / 7.754GiB,2490000000,107000000000
1781221615,router1,88.73%,1.59%,125.9MiB / 7.754GiB,2490000000,107000000000
1781221617,router1,87.85%,1.59%,125.9MiB / 7.754GiB,2500000000,107000000000
1781221619,router1,88.55%,1.59%,125.9MiB / 7.754GiB,2500000000,107000000000
1781221621,router1,86.82%,1.58%,125.8MiB / 7.754GiB,2500000000,107000000000
1781221624,router1,89.57%,1.58%,125.7MiB / 7.754GiB,2510000000,107000000000
1781221626,router1,88.84%,1.59%,125.9MiB / 7.754GiB,2510000000,107000000000
1781221628,router1,89.11%,1.58%,125.8MiB / 7.754GiB,2510000000,107000000000
1781221630,router1,88.38%,1.59%,126.1MiB / 7.754GiB,2510000000,107000000000
1781221632,router1,90.41%,1.58%,125.6MiB / 7.754GiB,2520000000,107000000000
1781221634,router1,87.58%,1.59%,126MiB / 7.754GiB,2520000000,107000000000
1781221636,router1,85.47%,1.58%,125.8MiB / 7.754GiB,2520000000,107000000000
1781221638,router1,91.51%,1.59%,126MiB / 7.754GiB,2530000000,107000000000
1781221640,router1,88.71%,1.58%,125.8MiB / 7.754GiB,2530000000,107000000000
1781221643,router1,92.02%,1.59%,126MiB / 7.754GiB,2530000000,107000000000
1781221645,router1,88.64%,1.59%,126MiB / 7.754GiB,2540000000,107000000000
1781221647,router1,89.38%,1.59%,126.1MiB / 7.754GiB,2540000000,107000000000
1781221649,router1,92.64%,1.58%,125.7MiB / 7.754GiB,2540000000,107000000000
1781221651,router1,90.46%,1.58%,125.8MiB / 7.754GiB,2540000000,107000000000
1781221653,router1,87.80%,1.58%,125.8MiB / 7.754GiB,2550000000,107000000000
1781221655,router1,84.53%,1.58%,125.7MiB / 7.754GiB,2550000000,107000000000
1781221657,router1,82.26%,1.59%,125.9MiB / 7.754GiB,2550000000,107000000000
1781221659,router1,83.71%,1.58%,125.8MiB / 7.754GiB,2560000000,107000000000
1781221661,router1,81.99%,1.58%,125.7MiB / 7.754GiB,2560000000,107000000000
1781221664,router1,81.29%,1.58%,125.8MiB / 7.754GiB,2560000000,107000000000
1781221666,router1,255.23%,2.18%,172.8MiB / 7.754GiB,2570000000,108000000000
1781221668,router1,247.80%,2.17%,172.5MiB / 7.754GiB,2600000000,109000000000
1781221670,router1,286.12%,2.17%,172.6MiB / 7.754GiB,2620000000,111000000000
1781221672,router1,245.53%,2.18%,172.9MiB / 7.754GiB,2640000000,113000000000
1781221674,router1,245.83%,2.17%,172.5MiB / 7.754GiB,2670000000,115000000000
1781221676,router1,243.49%,2.19%,173.7MiB / 7.754GiB,2690000000,117000000000
1781221678,router1,250.38%,2.18%,173.4MiB / 7.754GiB,2710000000,118000000000
1781221680,router1,244.17%,2.17%,172.6MiB / 7.754GiB,2740000000,120000000000
1781221682,router1,240.62%,2.18%,173MiB / 7.754GiB,2760000000,122000000000
1781221684,router1,252.10%,2.18%,173.2MiB / 7.754GiB,2780000000,124000000000
1781221686,router1,250.39%,2.18%,173.5MiB / 7.754GiB,2810000000,126000000000
1781221688,router1,235.72%,2.17%,172.6MiB / 7.754GiB,2830000000,127000000000
1781221691,router1,260.43%,2.18%,173.2MiB / 7.754GiB,2850000000,129000000000
1781221693,router1,251.49%,2.17%,172.4MiB / 7.754GiB,2880000000,131000000000
1781221695,router1,234.62%,2.18%,172.9MiB / 7.754GiB,2900000000,133000000000
1781221697,router1,236.31%,2.17%,172.4MiB / 7.754GiB,2930000000,135000000000
1781221699,router1,250.19%,2.18%,172.7MiB / 7.754GiB,2950000000,136000000000
1781221701,router1,281.09%,2.17%,172.6MiB / 7.754GiB,2980000000,138000000000
1781221703,router1,299.96%,2.18%,172.8MiB / 7.754GiB,3000000000,140000000000
1781221705,router1,309.49%,2.19%,173.9MiB / 7.754GiB,3030000000,142000000000
1781221707,router1,302.49%,2.17%,172.5MiB / 7.754GiB,3050000000,143000000000
1781221709,router1,303.41%,2.18%,173.2MiB / 7.754GiB,3070000000,145000000000
1781221711,router1,303.23%,2.20%,174.9MiB / 7.754GiB,3100000000,147000000000
1781221713,router1,306.26%,2.24%,178MiB / 7.754GiB,3120000000,149000000000
1781221715,router1,305.06%,2.27%,179.9MiB / 7.754GiB,3150000000,150000000000
1781221718,router1,303.38%,2.28%,181.3MiB / 7.754GiB,3170000000,152000000000
1781221720,router1,303.79%,2.30%,182.7MiB / 7.754GiB,3200000000,154000000000
1781221722,router1,299.22%,2.33%,184.6MiB / 7.754GiB,3220000000,155000000000
1781221724,router1,313.45%,2.34%,185.7MiB / 7.754GiB,3250000000,157000000000
1781221726,router1,318.07%,2.30%,182.9MiB / 7.754GiB,3270000000,159000000000
1781221728,router1,306.27%,2.32%,184.4MiB / 7.754GiB,3300000000,161000000000
1781221730,router1,303.48%,2.31%,183.8MiB / 7.754GiB,3320000000,163000000000
1781221732,router1,301.36%,2.31%,183.4MiB / 7.754GiB,3350000000,164000000000
1781221734,router1,303.66%,2.29%,182MiB / 7.754GiB,3370000000,166000000000
1781221737,router1,298.08%,2.27%,179.9MiB / 7.754GiB,3390000000,168000000000
1781221739,router1,304.44%,2.27%,180.2MiB / 7.754GiB,3420000000,170000000000
1781221741,router1,304.18%,2.23%,177.4MiB / 7.754GiB,3440000000,172000000000
1781221743,router1,307.11%,2.21%,175.1MiB / 7.754GiB,3470000000,174000000000
1781221745,router1,307.13%,2.21%,175.6MiB / 7.754GiB,3490000000,176000000000
1781221747,router1,306.22%,2.19%,174.1MiB / 7.754GiB,3510000000,178000000000
1781221749,router1,305.71%,2.20%,174.5MiB / 7.754GiB,3540000000,180000000000
1781221751,router1,305.53%,2.19%,174.2MiB / 7.754GiB,3560000000,182000000000
1781221753,router1,304.85%,2.18%,173.2MiB / 7.754GiB,3590000000,183000000000
