transport,run_id,time_s,phase,phase_time_s,target_throughput_msg_s,delivery_throughput_msg_s,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_latency_ms,cpu_cores,memory_gb,network_rx_gbps,network_tx_gbps
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,46,baseline,46,100000,99381.72,1.320241,3.271312,6.603366,1.564329,2.6847,0.074482,0.048,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,47,baseline,47,100000,100528.07,1.397181,3.774925,9.863349,1.766824,2.6346,0.076211,0.048,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,48,baseline,48,100000,100089.15,1.311103,3.15697,5.086663,1.516735,2.6346,0.076211,0.048,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,49,baseline,49,100000,99964,1.34187,3.123289,12.918014,1.712121,2.6351,0.075869,0.048,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,50,baseline,50,100000,99987.01,1.334216,2.933586,4.027636,1.477004,2.6351,0.075869,0.048,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,51,baseline,51,100000,99992.41,1.306744,3.359785,5.913737,1.553169,2.6548,0.075986,0.044,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,52,baseline,52,100000,100060.63,1.36311,3.146822,4.567304,1.53585,2.6548,0.075986,0.044,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,53,baseline,53,100000,99762.46,1.337934,2.915503,3.950309,1.488861,2.6619,0.075869,0.044,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,54,baseline,54,100000,100237.41,1.359904,3.321592,7.173515,1.628353,2.6619,0.075869,0.044,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,55,baseline,55,100000,99982.86,1.290629,2.706148,3.515342,1.412008,2.7078,0.075908,0.044,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,56,baseline,56,100000,99971.54,1.333379,3.118408,6.052883,1.548118,2.7078,0.075908,0.044,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,57,baseline,57,100000,100024.45,1.339645,2.948352,4.465799,1.497961,2.7078,0.075908,0.044,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,58,baseline,58,100000,100055.03,1.36541,3.124926,5.973553,1.566516,2.62,0.075742,0.029333,0.085333
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,59,baseline,59,100000,99807.19,1.319529,2.810517,3.890609,1.453252,2.62,0.075742,0.029333,0.085333
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,60,burst,0,1000000,944789.84,1.351731,3.146535,7.632247,1.599777,2.6871,0.075928,0.044,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,61,burst,1,1000000,1000169.88,1.335141,2.737149,4.780025,1.489142,2.6871,0.075928,0.044,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,62,burst,2,1000000,999604.02,1.329822,2.734403,4.354702,1.473251,2.7259,0.076123,0.04,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,63,burst,3,1000000,1000922.53,1.32075,2.953444,5.496756,1.516919,2.7259,0.076123,0.04,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,64,burst,4,1000000,999463.68,1.354059,2.940989,5.197594,1.547644,2.7182,0.076426,0.04,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,65,burst,5,1000000,997198.5,1.392341,3.057705,6.348189,1.603151,2.7182,0.076426,0.04,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,66,burst,6,1000000,1002007.89,1.345229,2.830576,5.500205,1.535577,2.6703,0.076699,0.04,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,67,burst,7,1000000,999820.04,1.402994,2.747569,4.447763,1.541537,2.6703,0.076699,0.04,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,68,burst,8,1000000,1000945.9,1.390737,2.961844,5.753851,1.576439,2.6561,0.076602,0.036,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,69,burst,9,1000000,998425.75,1.369588,2.866223,5.404432,1.544468,2.6561,0.076602,0.036,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,70,burst,10,1000000,1001331.44,1.355041,2.794924,4.239374,1.505938,2.7151,0.076611,0.036,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,71,burst,11,1000000,1000356.07,1.398588,3.012003,4.953545,1.573788,2.7151,0.076611,0.036,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,72,burst,12,1000000,1000003.89,1.319674,2.605629,4.836774,1.47572,2.6737,0.07666,0.036,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,73,burst,13,1000000,1000246.35,1.334091,2.825393,5.23968,1.524097,2.6737,0.07666,0.036,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,74,burst,14,1000000,1000004.07,1.387661,2.701227,4.764405,1.527776,2.702,0.076641,0.036,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,75,burst,15,1000000,998949.75,1.414178,2.909278,5.325938,1.584293,2.702,0.076641,0.036,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,76,burst,16,1000000,1000485.97,1.331599,2.521224,4.327356,1.453506,2.702,0.076641,0.036,0.128
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,77,burst,17,1000000,1000050.87,1.31385,2.715194,4.472733,1.473487,2.7141,0.07665,0.024,0.085333
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,78,burst,18,1000000,999273.33,1.32653,2.725375,4.165926,1.471688,2.7141,0.07665,0.024,0.085333
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,79,burst,19,1000000,999943.85,1.395983,3.017405,5.200438,1.575513,2.7439,0.076895,0.032,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,80,burst,20,1000000,1000277.66,1.340123,2.694216,7.324975,1.57394,2.7439,0.076895,0.032,0.124
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,81,burst,21,1000000,1000912.03,1.353629,2.845642,6.167541,1.542637,2.6265,0.076348,0.032,0.132
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,82,burst,22,1000000,999484.5,1.326463,2.846738,4.261835,1.50403,2.6265,0.076348,0.032,0.132
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,83,burst,23,1000000,1000118.04,1.335967,3.19768,5.971222,1.563557,2.657,0.076953,0.032,0.12
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,84,burst,24,1000000,999989.89,1.3356,2.988972,5.278563,1.535884,2.657,0.076953,0.032,0.12
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,85,burst,25,1000000,999788.47,1.40265,2.864653,5.219634,1.565409,2.67,0.077256,0.028,0.12
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,86,burst,26,1000000,999068.63,1.387079,2.746648,6.252071,1.568923,2.67,0.077256,0.028,0.12
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,87,burst,27,1000000,1000431.05,1.409088,3.015566,5.863643,1.601385,2.6964,0.076836,0.04,0.68
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,88,burst,28,1000000,1000744.92,1.317524,2.738979,4.708297,1.48473,2.6964,0.076836,0.04,0.68
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,89,burst,29,1000000,999554.7,1.349321,2.721757,5.604684,1.532149,2.7732,0.077227,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,90,burst,30,1000000,999695.74,1.399256,3.007881,6.013791,1.5921,2.7732,0.077227,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,91,burst,31,1000000,999257.6,1.36753,2.8372,4.810288,1.539397,2.7547,0.077412,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,92,burst,32,1000000,999791.45,1.366645,2.583113,4.137615,1.487469,2.7547,0.077412,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,93,burst,33,1000000,1001427.4,1.360594,3.096275,5.842818,1.591451,2.7779,0.077188,0.036,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,94,burst,34,1000000,1000227.99,1.332816,2.948383,5.376731,1.535314,2.7779,0.077188,0.036,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,95,burst,35,1000000,999121.95,1.349151,2.748801,4.991979,1.505788,2.7475,0.077373,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,96,burst,36,1000000,1001033.86,1.371624,2.889163,5.092398,1.563183,2.7475,0.077373,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,97,burst,37,1000000,999266.14,1.316466,2.789946,10.175531,1.587523,2.8269,0.077617,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,98,burst,38,1000000,1000277.09,1.326792,2.795868,7.434222,1.56815,2.8269,0.077617,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,99,burst,39,1000000,999777.05,1.256997,2.70246,4.688495,1.432972,2.7739,0.077217,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,100,burst,40,1000000,999970.24,1.305941,3.271495,8.569956,1.631216,2.7739,0.077217,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,101,burst,41,1000000,1001091.85,1.38411,2.890455,5.719521,1.599685,2.8179,0.07748,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,102,burst,42,1000000,999035.51,1.344417,2.970578,5.370903,1.536952,2.8179,0.07748,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,103,burst,43,1000000,1000240.36,1.432653,2.953711,5.003962,1.613034,2.8179,0.07748,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,104,burst,44,1000000,999878.5,1.350021,2.976755,6.120475,1.576903,2.7909,0.076992,0.026667,0.533333
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,105,burst,45,1000000,1000211.25,1.2994,2.784438,5.514304,1.513887,2.7909,0.076992,0.026667,0.533333
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,106,burst,46,1000000,1000761.45,1.370966,2.845736,5.232067,1.546132,2.8345,0.077441,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,107,burst,47,1000000,996131.09,1.346962,2.891391,8.110577,1.579934,2.8345,0.077441,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,108,burst,48,1000000,1003274.1,1.37924,3.076964,6.565808,1.603183,2.847,0.077461,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,109,burst,49,1000000,999272.96,1.335835,2.561413,3.813968,1.455979,2.847,0.077461,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,110,burst,50,1000000,999345.57,1.376819,3.255224,7.754277,1.650825,2.7651,0.077422,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,111,burst,51,1000000,1001085.02,1.384946,2.939971,5.329739,1.571246,2.7651,0.077422,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,112,burst,52,1000000,1000085.29,1.335248,3.202552,8.892352,1.624514,2.8597,0.077402,0.036,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,113,burst,53,1000000,1000051.96,1.33965,2.872125,5.357076,1.532915,2.8597,0.077402,0.036,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,114,burst,54,1000000,1000050.81,1.378623,3.1678,5.363386,1.579205,2.8446,0.077695,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,115,burst,55,1000000,999748.57,1.380374,2.829712,4.576936,1.548261,2.8446,0.077695,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,116,burst,56,1000000,999904.39,1.3636,2.690104,4.039395,1.500701,2.8465,0.077285,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,117,burst,57,1000000,999667.84,1.316712,2.750361,4.212878,1.471147,2.8465,0.077285,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,118,burst,58,1000000,1000539.64,1.34995,2.929631,5.291826,1.544384,2.7878,0.077715,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,119,burst,59,1000000,999766.51,1.41055,3.161101,6.531577,1.630011,2.7878,0.077715,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,120,recovery,0,100000,159325.66,1.276794,2.957185,7.347087,1.53412,2.8022,0.077676,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,121,recovery,1,100000,100125.89,1.152064,2.806531,4.864628,1.333129,2.8022,0.077676,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,122,recovery,2,100000,100095.31,1.123466,3.022656,11.478119,1.475291,2.7554,0.077764,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,123,recovery,3,100000,99956.15,1.172312,2.690196,4.278032,1.32826,2.7554,0.077764,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,124,recovery,4,100000,100018.86,1.093446,2.692665,4.141573,1.26041,2.7822,0.077266,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,125,recovery,5,100000,99967.51,1.128126,2.778518,6.479512,1.381611,2.7822,0.077266,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,126,recovery,6,100000,99978.65,1.10001,2.388483,3.573505,1.228724,2.7934,0.078047,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,127,recovery,7,100000,100012.01,1.119866,2.72859,6.415419,1.366218,2.7934,0.078047,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,128,recovery,8,100000,100026.8,1.101999,2.689591,4.411657,1.288208,2.7266,0.077803,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,129,recovery,9,100000,99976.61,1.131656,2.644513,5.192852,1.339268,2.7266,0.077803,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,130,recovery,10,100000,100028.46,1.137252,2.495613,3.705215,1.273226,2.7266,0.077803,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,131,recovery,11,100000,99958.84,1.163237,2.515946,4.455617,1.303973,2.7646,0.077705,0.024,0.506667
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,132,recovery,12,100000,99983.92,1.182474,3.416593,9.258846,1.509366,2.7646,0.077705,0.024,0.506667
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,133,recovery,13,100000,100003.08,1.141045,2.805791,6.410296,1.383084,2.6975,0.078135,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,134,recovery,14,100000,100006.82,1.149627,2.844448,6.134396,1.373893,2.6975,0.078135,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,135,recovery,15,100000,100038.9,1.144485,2.589193,3.50233,1.277668,2.7718,0.078252,0.04,0.8
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,136,recovery,16,100000,99987.43,1.127648,2.86963,6.069964,1.384959,2.7718,0.078252,0.04,0.8
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,137,recovery,17,100000,99939.42,1.094372,2.495104,3.973032,1.2431,2.7122,0.078359,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,138,recovery,18,100000,100132.29,1.132723,2.411905,3.958575,1.260714,2.7122,0.078359,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,139,recovery,19,100000,99962.89,1.143577,3.248506,6.378459,1.410221,2.7696,0.07835,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,140,recovery,20,100000,99941.91,1.11577,2.462361,3.80241,1.2511,2.7696,0.07835,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,141,recovery,21,100000,99825.03,1.144908,2.794479,7.101547,1.387754,2.7577,0.078271,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,142,recovery,22,100000,100213.84,1.10515,2.299059,3.26209,1.210462,2.7577,0.078271,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,143,recovery,23,100000,99933.07,1.181919,2.72974,6.486994,1.407534,2.7903,0.078203,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,144,recovery,24,100000,100074.34,1.140192,2.462583,4.002393,1.273295,2.7903,0.078203,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,145,recovery,25,100000,99924.63,1.103967,2.275982,3.25214,1.206849,2.7981,0.078184,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,146,recovery,26,100000,100103.03,1.148448,2.74927,6.007314,1.351485,2.7981,0.078184,0.04,0.76
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,147,recovery,27,100000,99932.68,1.108792,2.452064,4.114105,1.253922,2.6969,0.077725,0.028,0.12
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,148,recovery,28,100000,100006.99,1.127577,2.978619,5.995292,1.373213,2.6969,0.077725,0.028,0.12
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,149,recovery,29,100000,100034.26,1.146776,2.573148,4.183103,1.295947,2.677,0.078848,0.028,0.16
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,150,recovery,30,100000,100012.5,1.130819,2.898659,6.791511,1.39128,2.677,0.078848,0.028,0.16
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,151,recovery,31,100000,99963.12,1.134301,2.345229,3.032261,1.227424,2.6591,0.078604,0.032,0.12
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,152,recovery,32,100000,100004.53,1.197661,2.734476,5.122274,1.375475,2.6591,0.078604,0.032,0.12
nats,fanout_bursty_20260616_201156_nats_p64_s1000_u10_bursty,153,recovery,33,100000,100032.77,1.14273,3.026951,9.054364,1.449108,2.6185,0.078057,0.028,0.12
